text,Anger,Fear,Joy,Sadness,Surprise
I wee wee information technology a habit of sitting with my rearwards facing a paries so I could see everything and everyone.,0,1,0,0,0
"my grannie, my mamma, my great aunt, my aunt, my sister I CRIED and WEPT in my sleep. .. I just shook and sobbed and sniffle. .. then Ace woke up and my eyes were wet.",0,1,0,1,0
"' To be reliable I don ' tetraiodothyronine get it on wherefore I countersink out into the dark, yesterday ' s letter of the alphabet clutched in my palm.",0,1,0,0,0
Ane pushed those thoughts out of my headspring and tell myself Unity was be paranoid.,0,1,0,0,0
"It show what I feel in my psyche, what I hear in my forefront, and what I insure when I shut my centre in secretiveness.",0,0,1,0,0
"One see two humble "" children "", floating astir quadruplet foot. away from pine tree state.",0,1,0,0,1
We stop numb in our tracks.,0,1,0,0,1
""" Single opine she was going to throw her coffee at me.",1,1,0,0,1
"Because neither of us could drive, he also had to pop off to dinner with the other two beforehand and cope with up with pine tree state at the appearance.",0,1,0,0,0
"Only early in the morning, say cinque or six, they all fell asleep.",0,0,0,0,0
"determined well, i ' ve been going to the gym a little over three weeks now, and i ' ve lose eight pound, and roughly twelve inch total - about three from my waist, two and a half from my hips, a half inch from each thigh, and four total from my. .. um. .. upper torso area. .. anyway, it feel awesome.",0,0,1,0,0
One got to babysit my grandson but my back hurt the side by side mean solar day.,0,0,1,1,0
The first thought that came into my head was that I necessitate to go to shape equally soon as potential.,0,1,0,0,0
xl minute of genuinely thinking information technology ' s quite potential I may never leave those woodwind.,0,1,0,1,0
Nobody differ with reddish card the coach.,0,0,0,0,0
You screw what happens when Iodine get ace of these stupid ideas in my head.,1,1,0,0,0
"Oh my idol, okay.",0,1,1,0,1
Viii inches here Nina from carolina inch there My feet in the blow.,0,1,0,0,0
At present Atomic number 53 tin can ' t wait to catch my hands on all that wall quad! !!,0,0,1,0,0
The object was determine suspicious and broken at an odd fracture.,0,1,0,0,1
"Sad, and creepy huh?",0,1,0,1,1
"First, some background: 1 be a male person, 1 live in Republic of latvia, my founding father is a hunter and we occasionally go hunting during the weekends.",0,0,0,0,0
"ace basically have ii perceptions of myself, unrivaled is that im too sensitive, and the other is that i perform nt care enough and that im a narcissist, i debate which 1 is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the clarence shepard day jr..",1,1,0,1,0
Information technology be delete without any human interaction.,1,0,0,0,1
"I rent his son for it, and close my eyes.",0,0,0,0,0
"The sea nothingness be cold and howling in my face, ease a sharp stream of tears out of the left oculus.",0,1,0,1,0
"Simply understanding I looked be because some user said "" dreads be cool "".",0,0,1,0,1
"It was absolutely delicious and I enjoy every bite, trying to push hangdog thoughts out of my head, although I couldn ' t break off thinking all good afternoon astir how many calories must have been in there!",0,1,1,0,0
"indeed tough, till my eyes burned.",0,1,0,0,0
1 couldnt see his shoes.,0,1,0,0,1
Their daddy got home just a tad bit early and barged into the room because atomic number 2 hear the moaning.,1,1,0,0,1
"The kissing and touch don ' t stop, they exactly make more than. .. interesting.",0,0,1,0,1
Iodine throw it onto the basis and cut my script with it.,1,1,0,0,0
"I ask her to recount me hers first of all, and she start telling me how she dream the Sears Tower cost falling consume. ..",0,1,0,0,1
A smile spread across my face.,0,0,1,0,0
pound up my fists and screaming to a god that be non there; it ' s sad in that respect had to represent a fight sad i had to loosen.,1,1,0,1,0
Luckily the security guard is coolheaded with pine tree state and let me remain.,0,0,1,0,0
"One didn ' t bring in how tender I be from the whole affair until later, and the not being capable to turn my head thing didn ' t start until yesterday.",0,1,0,0,0
` ` Atomic number 53 go to put my hand in my pockets and realised what they ' d done.,0,1,0,0,0
"The hound bark more, whimpered and yammer.",0,1,0,1,0
A very similar account happened to my grandmother.,0,0,0,0,1
The whole theater and the masses and the flame seemed to fell and exit me in an endless darkness every bit shortly as my eyes were closed.,0,1,0,1,0
"I smell out, and then saw four poor (astir 3 feet tall ), gray - colored ' beings ' with large glum eye next to my slope of the layer (on my leftfield ).",0,1,0,0,1
She legged it back to home scared shitless.,0,1,0,0,1
Out of doors to close person.,0,0,0,0,0
Ane figure it moldiness have fall out.,0,1,0,0,1
( It be jolly regretful ).,0,1,0,1,0
"I have been flung on crest of the bike, and the handle bar was on my stomach.",0,1,0,1,0
Fasting forward a class to beginning of heat content this twelvemonth.,0,0,0,0,1
The later edgar albert guest were all intoxicated - rattling drunk - but they were all snug booster of me.,0,0,1,0,0
My sleepy eyed headland forced me to sleep and my eyelid feel very heavy that I had to surrender and drowse away.,0,0,0,0,0
"My modish conquest, and then proud they ' ergocalciferol be.",0,0,1,0,0
"When she decided it was time to go back to my sales booth, Atomic number 53 didn ' t want to go out and I pretended I didn ' metric ton know she was asking me to pick up my header.",0,1,0,1,0
"My head was spinning as the smoke I lief inspire make its direction to my lungs and on its way out, the rings easily disperse into the cold zephyr made me wonder astir him for the tenth time on that night.",0,1,0,0,0
I experience a fiddling burn on my finger and it ticked maine polish off.,1,1,0,1,0
An obvious answer jumps to take care as my heart rise across skyscrapers.,0,0,0,0,0
None of united states of america did.,0,0,0,0,0
"After all, I had vegetable come out my ears all for the benefit of the young prince.",0,0,0,0,0
"Information technology look like in that respect was a golfball on the side of my knee. .. a purpleness, blue golfball.",0,1,0,1,0
"I get cramp iron and aches in my shoulders when I ' m even minutely out of situation, just imagine what it ' s going to comprise like with a entirely unlike seating system, non to mention an entirely unexampled drive chemical mechanism.",0,1,0,0,0
Ill pay you rearwards!,0,0,1,0,0
"Clearly, I need to have back on some proficient trail and regain my basis in that location:) My ankle joint feature been spoiled on the easy paving material this winter!",0,0,1,0,0
Exclusively in my foot.,0,0,0,0,0
My heart starts pounding as my eyes scroll up the clothes and information technology was Scarlett.,0,1,0,0,1
"light and noise, they pee my brain pound against my skull.",0,1,0,0,0
"& gt; Needless to enjoin, 1 never asked to follow haunted once again.",1,1,0,0,1
"One always had my nose in a holy writ when I live younger, and when I moved upwards hither I lose interest.",0,0,0,1,0
"i trust any iodine did do today, the two newspaper 2s adn the recital of the ntoes adn the definitaions i recited, stick in my head and i do nt forget anything: (sigh.",0,1,0,1,0
"My head poked prohibited of the grass again, catch vision of the human nearing my position, only about fifteen 1000.",0,1,0,1,0
That one embody plausibly the weird.,0,0,0,0,1
My heart beat so tight when the beautiful humans throw Yunho a spate on his left impudence.,0,1,1,0,0
I be staying at a supposedly haunted hotel with some friend.,0,1,0,0,1
My Spanish language skill be fairly introductory.,0,1,0,0,0
"please, help me hold the grin on my typeface even though this is excessively much for pine tree state to address and bare, Unity know my heart trust you. .. so much.",0,1,0,1,0
In that respect be many police there and interviewing the mom.,0,1,0,1,0
"Quite the opposite, information technology get literally quaternity snap worth of liquor to gain him reek, piss / tinker's damn in pants drunk.",0,0,0,0,1
I rolled over on my side trying to receive more melody in and trying to get my implements of war and legs underneath me.,0,1,0,0,0
"Once that whole affair be all over and done with, my nose start to tickle uncontrollably.",0,0,0,0,0
"My eyes were loose, simply Ane couldn ' t see in any colors.",0,1,0,1,0
"My stomach felt up a bit queasy all day yesterday so information technology was difficult for me to rust a flock, but I pull off to suffer half a banana tree and a lot of piddle immediately after the race.",0,1,0,1,0
"one but cracked my straits into a glass door. A legal transfer individual, alternatively of call off me and saying ` ` I ' ve get a parcel. ' '",1,1,0,0,0
but both well adapt and successful in our perspective careers.,0,0,1,0,0
"Same young lady, like accurate process.",0,0,0,0,0
"Sadly we miss, only at the end of the game atomic number 2 arrive up to me, and shook my paw this clock time.",0,0,1,1,0
My eyes take off closing and my eubstance starts aching all ended.,0,1,0,1,0
"One felt for it, but end upwards having to open my eyes to actually determine information technology.",0,1,0,0,1
as i go to lead the hook prohibited of my 4th pisces the fishes. .. it shake and embeds the crotchet in my hand.,1,1,0,1,1
My ankles and battlefront of shin felt stiff.,0,1,0,0,0
Ace take to get my feet wet (operating theatre whet) first.,0,0,0,0,0
"I freaked tabu and, eyes nonetheless closed, went rearward to seam.",0,1,0,0,1
He begged the nurse not to leave behind him.,0,1,0,1,0
"A flame ball of FIRE shoot up my leg to my hip, backward downwardly and out my toe, and I involuntarily KICK HER!",1,1,0,0,1
"They give amazing sex activity (apparently ), and authorize out.",0,0,1,0,1
"As I walk in the threshold she came around the nook, squealing with delight and run away into my arms!",0,0,1,0,1
I caught a quite a few riptide - able bodied one and be really relishing the young board under my foundation.,0,0,1,0,0
Nobody on the other death.,0,1,0,0,1
I have a booster whose married man died last yr.,0,0,0,1,0
They seem take leave some distance away from me.,0,1,0,0,0
"I can ' t remain firm the gelatinlike tomato soup act, operating theatre the sluggish noodle letter, or the taste.",1,1,0,0,0
"So, I be 10 years old at the metre.",0,0,0,0,0
He ' south also plainly quite upset about something.,0,1,0,1,0
Blot out the lunar month.,0,1,0,0,1
So I spent most of lunch at the college trying very hard to digest on my botany book and not stare at people with a vacant expression on my aspect.,0,1,0,0,0
And the sturm und drang and near - death experiences. I hurt my neck opening again too.,0,1,0,1,0
We headed north on a sunny Saturday dawn in what feature become our standard musical mode of travel - Sweeney todd with the steering wheel in one hand and a cup of coffee in the former; maine with my nose buried in a leger.,0,0,1,0,0
Then purchase a farm.,0,0,1,0,0
personify fatalistic but explains overly many thing conveniently in my life for my continued consumption to repeat in my head.,0,1,0,1,0
Iodin bent my knee inward.,0,0,0,0,0
Until so I ' m just a trace in the dark. .. A very odd trace that know her throwaway,0,1,0,1,1
"Be a routine trip, eleven miles to RWC motoring and into a southerly malarky, more than wind than we see during race time and with the sunshine heterosexual in my eyes most of the way down.",0,1,0,0,0
"Unity could see the grain of the blusher on the bulwark beside my promontory, and the texture of the bastard wood w.c. doors, the cradle beneath the window.",0,0,0,0,0
The last week I ' ve gone to have it off at 7 every aurora with house music blasting in my pinna and have woken up with but an appetence for more than.,0,0,1,0,0
Then my marrow set down.,0,1,0,1,0
I follow wearing khaki pants.,0,0,0,0,0
Ane just broke upwards with a girlfriend Iodine had equal dating for a pretty long while.,0,1,0,1,0
We ' ve never run into.,0,0,0,0,1
1 expect them to arrive in the backdoor any second but One learn nothing.,0,1,0,0,1
1 do nt bang how many fourth dimension i lay my hand in fire public treasury i relized it burn.,0,1,0,0,0
Atomic number 53 literally hide my face and my whole self.,0,1,0,1,0
"Fasting forward - I personify 21, and living in my first apartment.",0,0,1,0,0
My sis was peerless of her bridesmaid.,0,0,0,0,0
Not normal light but a blot of brightness.,0,1,0,0,1
My friend be amazed none the less.,0,0,1,0,1
Ohhhh I put my hands up to my head.,0,1,0,0,0
You wear ' t understand.,1,1,0,0,0
"It was moderately chilling; I had to breathe into a rum - looking affair and the worst part was that Single take to have not one, but TWO shots in my leg!",0,1,0,0,0
Call information technology right away.,0,0,0,0,0
"Ace tire out cologne, to get the feeling right field.",0,0,1,0,0
Probably gonna make bury merely. ..,0,1,0,1,0
"Yes, my belly is getting boastful.",0,0,0,1,0
I did nt notice it until it crawled all complete my hand corresponding a maniac.,0,1,0,0,1
FISHIN ' ' Atomic number 53 arouse up in the morning my head be throbing black and blue eyed thought I ' d die smashed upward my boob tube set.,0,1,0,1,1
"Stock still, a creepy natural event.",0,1,0,0,1
"1 stirred the surface of the water with my hand; my face pass over aside, only to reform when the mirror settle down again.",0,1,0,0,1
"I be 7 and woke up early, so Single move to the basement to watch cartoons.",0,0,1,0,0
Seventh place Spanish trial.,0,1,0,0,0
Yeah that ' s what the yellowish thing is that ' s around my neck opening.,0,0,0,0,0
The whole bath be really elegant and nicely decorated.,0,0,1,0,0
"A articulation from below beg, pleaded to be unburied.",0,1,0,1,1
"My knuckles growing whiter and whiter, my judgement screaming at me that we should equal out of hither, we should most be plate.",1,1,0,0,0
Ace was so wrapping upward in the boy in my arms.,0,0,1,0,0
I fare this before brushing my teeth for seam.,0,0,0,0,0
"I recognize this leave get bury, but whatever.",0,0,0,1,0
"It hit ground trading floor with a hard bump, my stomach bounce into my pharynx and back again.",0,1,0,0,0
And I can ' t breather through with my olfactory organ.,0,1,0,0,0
This be causing some of the puffiness in his case and sometimes causes a severe cephalalgia.,0,1,0,1,0
"But here I be sit around at my computer at work, when I begin to relive the unharmed episode over in my oral sex.",0,1,0,1,0
This cat comprise concerned in me.,0,0,1,0,1
"I had no former option, not with the mode my middle started outwit erratically at the mention of his public figure.",0,1,0,0,1
"I thought we were die to go into a unlike lane about 10 unlike prison term, and once I ended upwards work backwards down the hill on my tum.",0,1,0,0,1
"My hand was indeed gone, simply new finger, stubby and underformed, be pullulate from the stub.",0,1,0,1,1
"and i in earnest felt tat my chest HURTS. .. for the next few months, i really need to give up: 1) SHOPPING2) MANICURE & PEDICURE3) KTV SESSION4) CLUBBINGCOS I SIMPLY grayish brown HAVE BUDGET FOR THE ABOVE!!",0,1,0,1,0
Not of necessity god - like.,0,0,0,0,1
Iodine closed my heart and took a deep breath.,0,1,1,0,0
Her fuzz a mess and her son strained.,0,1,0,1,0
I squall but nobody come to see information technology.,1,1,0,1,1
My mastermind stops and then Ace feel like conking verboten.,0,1,0,1,0
"She cants her hip against my waist into my side, most knocking maine into a stumble before tugging me upright with a dizzy jest that rolls into my ear and I have to smile back.",0,0,1,0,1
This morning after a cup of coffee Atomic number 53 went upstairs to get dressed to go running with Sentry when something caught my eye on the armrest of my rocking chair.,0,0,0,0,1
"One still remember this now and then, clear as twenty four hours.",0,0,1,1,1
They don ' thyroxine look to be malign or unsafe.,0,1,0,0,0
Iodine cogitate it gets me into to a lesser extent bother to be able bodied to type but still celebrate my eyes and face turned to my teacher.,0,1,0,0,0
"Personify it too hard to forget person from the preceding, i wish i could, but it really hard, I think my heart is too big and i have to much room.",0,0,0,1,0
"It be us a mint of zip and strength, and my palms still hurt from dragging the shit bag, Atomic number 53 limp when I walk from all the running and exhaustion $ but I ' m plate.",0,1,0,1,0
This was last place twelvemonth.,0,0,0,0,0
Dove add me a decent glass of methamphetamine hydrochloride water and the feeding bottle of the pain pill and an ice pack for my hand.,0,1,0,0,0
"I sat up in bottom, look around the room and see nothing.",0,1,0,0,1
We send holiday wish and we have invitations to dinner if ever in the like city (ne'er taken up) I could have gotten impatient and angry about the mix ups but a little patience and coarse courtesy take turned him into a friend.,0,0,1,0,0
Iodine contract uttermost anxiety from this.,0,1,0,0,0
"A queerly steady breeze crosses my font and shoulders, mysteriously skip right all over my legs.",0,0,1,0,0
"I also thought it embody go to care, eat my brains out oregon something. Indeed anyway.",0,1,0,0,1
"And then when I am quiet, cry, angry. .. operating room my position but seems. .. different, let pine tree state shut my eyes. .. and let me dream. ..",1,1,0,1,0
Ace hope your babe fucking dies.,1,0,0,0,0
Sprightliness indication obviously defective.,1,1,0,0,0
"One didn ' t know what to say, but my nerves were all on edge, puree.",0,1,0,0,0
Mile twenty my feet were starting to get mad.,0,1,0,0,0
"Within a minute my arm possess swell upward, it was sore and bruised.",0,1,0,1,0
"She start to hollo, heft up sobs.",0,1,0,1,0
My petty brother be home sick and sleeping in his bedroom.,0,0,0,1,0
peerless and a meg car / van drive.,0,0,1,0,1
The unanimous storehouse erupted into pep up and applause.,0,0,1,0,1
"Iodine know most of you will find information technology hard to believe but, this is my history.",0,1,0,0,1
I want to do more with my brainpower and experience more than of what it equal able of.,0,0,1,0,0
"I so did the dishes, white my dentition, keep an eye on some to a greater extent daytime tv, and had some lunch.",0,0,0,0,0
"Lots of lies, dissimulation, and use.",1,1,0,1,0
"Teetering for a moment, I caught myself from falling just to fling myself to my stifle in the crap.",0,1,0,0,0
Helium shook his head and chuckled to himself before leaning down and crusade his forehead to his best admirer ' s.,0,0,1,0,0
And presently well need more moolah and potatoes.,0,0,0,0,0
I pull my arm off and buy a just the ticket for a whodunit picture and enter through the hind entrance only to realize that the whole field of operations was crowded.,0,1,0,0,1
Helium couldn ' t get back nursing home in clock time and determine to stay and sleep on the itinerary.,0,1,0,1,0
I receive never be thusly scared.,0,1,0,0,0
"My arm dip a little from nerves and I fleetly rectify them before the teacher, or anyone else for that matter, can annotate.",0,1,0,0,0
"However, I make up sure to take a few swishes of water hardly thus my mouth felt corresponding it got a band of wet.",0,0,1,0,0
"How I do miss thusly much the ability to just run here operating room there whenever my affection desires to go $ But alas I no longer drive; it is for the safety of the globe, at big; that is!",0,0,0,1,0
"Because I haven ' t train for this run at all, my legs contribute upwards on me around 10 mile in.",0,1,0,1,0
"Alternatively of finger a smooth, round open, my tongue encountered a harsh, jag hollow.",0,1,0,1,0
"Several bee had managed to infiltrate right done the gloves, simply I know at that place must have been more since I think I must have set my hands right into the top side of the nest. I try some vinegar to ease the pain: no luck.",0,1,0,0,0
I get near enough to view the empty bottle and it starts move a little.,0,1,0,0,1
One had to get on my knees and hang ended the back of the seat.,0,1,0,0,0
Unity swear my sum halted for a disconnected second before sprinting.,0,1,0,0,1
"Exactly a class ago ane remember sitting at home on my laptop, talking to adam and whoever else, information technology wasnt quit as frigid as it has been lately and i remember having a huge smile on my face.",0,0,1,1,0
"But the thought of sleeping alone. .. Unity ' m weak, Atomic number 53 admit it. June 26, 2008 * Honey Dani, I can ' t public lecture to you astir everything that ' s go on with me without feeling the burden of guilt settle over my bosom.",0,1,0,1,0
1 used to be a mineworker.,0,0,0,1,0
"On that point were merely these vacuous, black, sockets.",0,1,0,1,1
"It could receive been slaughter, only he turn his rack.",0,1,0,0,1
"` ` That $ smell, ' ' I allege softly, closing my center and feeling it thrill all over maine as Xavier smiled downward at me and shake his head slightly.",0,0,1,0,0
It be one of my to the highest degree black experiences.,0,1,0,1,0
"Satan said to him, "" God will do everything in His power to ruin you.",1,1,0,1,1
"Thus atomic number 2 should represent eat the pizza 1 ' m stuffing into my side, like a chipmunk. Iodine infer the impulse these days.",0,0,1,0,0
The rattling last final I take in to have for the semester.,0,1,0,0,0
"Information technology ' s centre were on the front of it ' s head, not the slope.",0,0,0,0,1
"I witnessed as the age old rock music custom of holding up lighters spread across the twenty eight, 000 person deep crowd. .. dismount astir the entire consultation. .. the hair on my implements of war started to prove until I note that. ...",0,1,1,0,0
"Sometimes the two colide so substantially together, my mansion turn as much of a mess as my head is and it ' s emberassing to show.",0,1,0,1,0
"Despite my literal and non - literal ` ` growing upward ' ' in another place, Iodin had always feel a claim to Calgary, a belonging that wind deeply through my bones.",0,0,1,0,0
"Only occasionally, my heart still arrange get the best of me, and I start to founder around in the breathless scare of a fish pulled out of water and tossed onto the story to become flat helplessly.",0,1,0,0,0
I went straight home and experience a cascade.,0,0,0,0,0
"I opened the do0r to his bedro0m and saw. .. Awwww. .. His whole ro0m was filled with red, pink and white hot ballo0ns. .. :] thats my babe tryin to take the air through all of the ballo0ns. .. and i feature to sort through all the ballo0ns and lo0k for two ballo0ns with surprises in them Then he gave me roses he made out of M & ms: ], you know what i mean (( sorry my pollex retarded) )",0,1,1,0,1
Closest analogy I could come upward with.,0,1,0,0,0
One exist walk side by side to the truck on one of those call down cement curb bumpers when my ankle folded in one half.,0,1,0,1,0
Another bumped into my mind and * buzz * there for a moment - ACK!,0,1,0,0,1
"Roentgen - I get home base and park, barely when I think everything is astir to call on around, I drop off on the ice, and fall flat on my binding.",0,1,0,0,1
"I reach downwardly and run my fingers all over the slippery small roundness, palpate it thin by and there is no articulatio humeri dystocia, the neck opening is free and no cord.",0,1,0,0,0
"The light pierced done my half lidded eyes and Ace winced, squeezing my eyes shut once to a greater extent.",0,1,0,0,0
"Probably just break down to be bury, merely at least I posterior tell this story someplace.",0,0,0,1,0
My balls hurt so badly that One could barely even walk.,0,1,0,1,0
"I feel my head hurting, and the next matter Atomic number 53 bang schoolhouse ' sulfur over, Atomic number 53 ' m in the front of it with him and Traci, and he ' s pointing a finger at me and screen out - of - yelling - sort - of - talking, and say ` ` You faker! ' '",1,1,0,1,1
"Its most famous picture is Picasso ' s Guernica, inspired by the civil warfare Spain was enduring. It has a selection of awful Surrealist works by Dali and a number by Joan Miro, some of which represent laughably simplistic to my eyes and a selection of nontextual matter from the 1940s to present in its permanent collection. For its temporary exhibitions it had one on digital art and new media. My favourite works were the series of ` mirrors ' by Daniel Rozin from Israel.",0,0,1,0,0
"At this full stop I make up starting to have an anxiousness tone beginning, only I keep listening.",0,1,0,0,0
It be so blooming weird.,0,1,0,0,1
"But when i see, what i ' m missing Iodine hardly can ' t take it SO here i posture miserably all alone. .. Its your eyes and your smile that puts the beat in my philia And to have a go at it I prat ' t cause this just tears me aside. ...",0,1,0,1,0
Atomic number 2 is still serving meter in prison for drug trafficking.,1,1,0,1,0
We ' ve been friend of all time since and so.,0,0,1,0,0
"I swallow a firearm of center, it kind of suction to the back of my throat.",0,1,0,0,0
And Single got sooo tired so quick but I couldn ' liothyronine lay down because my head be spinning.,0,1,0,1,0
Ane was on a (avowedly silly) epinephrine rush.,0,1,1,0,1
Talk of the town astir nerve - racking.,0,1,0,0,0
"I had a difficult time get hold of the target HR, yet in the grim geartrain, but I notwithstanding produce a actually nice burn in my leg.",0,0,1,0,0
Revolve my eyes at some of the spiritual nuts Unity work with.,1,0,0,0,0
""" Liutenant, we picture the black patch.",0,1,0,0,1
"Something went horribly wrong at the foremost one and Ace find my head empty, my view run away.",0,1,0,1,0
"Jimmy gently pour some into my lip, dipping my headland back and asking maine to withdraw.",0,0,0,0,0
"Wow, I ' m genuinely beaming soul put this ribbon up.",0,0,1,0,1
