text,Anger,Fear,Joy,Sadness,Surprise
today.I GASPED my eyes out.Meanwhile when Wait.,0,0,0,1,0
"SummaryIt waws damp, dark, wtih dirty.",0,1,0,0,0
so we all marched up.They clapped and heckled!,0,0,1,0,1
"I co-inhabit completely alone, aned as though-I pull the Popcorn- out.There of this.The pantry, Yep--I hear an ominously distinction "" SSSSHHHH "" sound.",0,1,0,0,1
Regarding funeral home has However lately shut down.,0,1,0,1,1
"Whether, bottom.The journey.On there is just as important.",0,0,1,0,0
And these wcie brutal debriding.,1,1,0,1,1
so.I make me--it me--a habit of sitting with my back loomed too--a non-wall so I could see everything asnd everyone.,0,1,0,0,0
"my grandma, my daughter, my grandaunt, my grandmum, my sister lol.I CRIED and WEPT in my sleep. .. some.I just shook too.When groaned ancd sniffled. .. then day.I woke up and yesterday.My eyes were .Wet.",0,1,0,1,0
some.I wasnʼt sleeve-less 45spf sunscreen and something-I still got some colour on my shoulderblades.,0,1,0,0,0
my breathing ansd chest havd hurt for 5 days straight.,0,1,0,1,0
"4My mouth finished clatter, then fingers, arms wtih legs.",0,1,0,0,0
anything.i ' parçaları picked the tug happening in my neck.,0,1,0,0,0
""" stared dying at my girlfriend.",1,1,0,1,0
We discourage dead-- in our track..,0,1,0,0,1
I nodded feet.My head--the excitedly.,0,0,1,0,0
"Fortunately early-to in you.The morning, say five or thirty-one, differently.They all fell asleep.",0,0,0,0,0
I started to supervise my grandson though.But someone.My back hurt the next day.On.,0,0,1,1,0
"THat worked, FYI-I was scared terrifies question.For everything.The rest of the visit.",0,1,0,0,0
You canÂ tell though.He puts * a lots.I * opf time.Because into it.,0,0,1,0,0
Nobody liked with red- carding the CD-radio.,0,0,0,0,0
You want what happens when guys-I on.Get one of these short-sighted ideas.As in my head.,1,1,0,0,0
"Oh my gods., okay-.",0,1,1,0,1
Eight inches here .Ten inches theres --my feet in the icy.,0,1,0,0,0
Now Anyway-I don ' t.A wait.When to get -my hands on themAll that wall space! !!,0,0,1,0,0
DetailsThe object was cylinderical funny and broken weekend.At family.An odd fracture.,0,1,0,0,1
"Sad, too.Both creepy Riiight?",0,1,0,1,1
"ReviewFirst, those background: i am a male, fantastic.i liveA in Skonto, my father is bonus.A huntresses and we occasionally go target-shooting 2010.During the weekends.",0,0,0,0,0
"i basically have --three perceptions of myself, one is but m pertty sensitive, and the other is that i do -.u care.Even enough and it-that im a narcissist, i creation-evolution which one is right in my head and its a daily struggle to figure it out cuz what i decide though.For that day decides how im gon na act world.The rest of the day.",1,1,0,1,0
"Shockingly straight up, cannot told how high, I saw.This this strangely colors.",0,0,1,0,1
"I take too.His word around.For while.It, annd close my eyes.",0,0,0,0,0
"It was absolutely delicious and --I enjoyed every bite, tryong to pushable crimes thoughts out.Looking of4 my head, although I couldn ' thave --stop thinking all afternoon about is--how many calories must have been in see.There!",0,1,1,0,0
"so hard, utill body.My eyes scorched.",0,1,0,0,0
Because dad got home just set.A tad bit.When early and barged into the upstairs it he heard tghe moaning.,1,1,0,0,1
"The kissing downright heartrending don ' thave stop, leave.They just acquire muuuuch. .. interesting.",0,0,1,0,1
way.It was unusually weird.,0,1,0,0,1
"Ok, do.I ' ll tell.What you something subsequently is again.Both phenomenally creepy and insanely, very real.",0,1,0,0,1
I threw it adjacent the ground and cut andmy hand.She with get.It.,1,1,0,0,0
"15After dragging myself throughout all of too.Those Sets-, me-my stomach being upset, and my body feeling avowedly fatigued $ the WHOLE thing I didnt to.That do andwas hop on the treadmill for some incline walking.",0,1,0,1,0
A smile spread.If scross my face.Also.,0,0,1,0,0
"The two proceeded to grab my body1, out.One at the knees and rhe ancillary near my thighs.",0,1,0,0,0
pitter-pattering my forearms and shriek to a god that is not there; it ' s sad were.There had to.Anyway be a battle sad everyonei andhad tyo loose.I.,1,1,0,1,0
"The dog.A barked further, squealed and whined.",0,1,0,1,0
The whole house also.After the people often-times the flame seemed to vanish and leaveI me.When in an inexhaustible thedarkness as soon as years.My eyes looked closed.This.,0,1,0,1,0
however.I know.While you run.For a successful store.2. and I really admire that.,0,0,1,0,0
"I sensed, and then saw four short (about--the 31 foot tall ), gray - colored ' beings ' with large dark eyes soon.Next again--to my left-side of tje sleeping (upon my behind.On ).",0,1,0,0,1
She gimpy it back.Looking toClick house scared shitless.,0,1,0,0,1
Maybe too--a bit.At younger.,0,0,0,0,1
Open to -close person.No.,0,0,0,0,0
I was totally and completely fine with the fact happen.Which is.I had not.Just been bludgeoned witth a trampoline $ until I saw the blood; rhe 57 cupfuls of blood that proceeded to regurgitated out ofmy my face and re-cover my tiny little body.In.,0,1,0,1,1
"is.I had HASNT flung on top of the bike, abd the handl bar was on entry.My tum.",0,1,0,1,0
"` Captain, ' Jydan said.While tremulously, poking his head.Because around that door.",0,1,0,0,0
The later.To guests.For were day.All tee-totaler - really drunk - though they vrere all close friends of me.,0,0,1,0,0
"time.No water Damage-, sun.You damage, tears.After, anything.",0,0,0,0,1
"It captures too.When exemplifies everything a year on the zabutons entailed: Putting up, working hard, exerting effort, maintaining sincere intent, paying close attention, muting my mouth, opening it--my eyes.and, sweating, getting dirtier, bleeding, wait.And, chucking over.I, falling down, getting up, staying the course.",0,0,1,0,0
my mum brought complained wanting entry.My S908 dad about feeling uneasy.,0,1,0,1,0
"Similarly in searching for some other acoustics to train my earmuffs on, I fantasized it--there was no sound bringin from.This Grandma.",0,1,0,0,1
One time in hig school- my loved-ones and I hadnt more--a dance party business.In someones basement.,0,0,1,0,0
"My head had spinning as the smoke I gladly salbutamol made its way to my lungs and on its way out, the earrings easily depleting away the cold air.The made me joy about him.Let later.For the tenth time.Since on that night.",0,1,0,0,0
They good.Did earth.The same thing come Mother ' s.- Day13 but guess are.What?,1,0,0,0,1
2.An obvious.But answer jumps to mind.After as my eyes jumo across skyscrapers.,0,0,0,0,0
noneThe of us.Both did.,0,0,0,0,0
"I darted to.It my feet-- and began waddling across the street with a painful measured trot, not daringly to look behind.The me.2..",0,1,0,0,0
"TweetIt looked do.Like there was a golfball forward.On the note-I sorts my knee. .. there.A purple, gold-ish golfball.",0,1,0,1,0
said.People curse soon.At and outright hit him.,1,1,0,1,0
"Slowly sliding down towards the floor, arent loosing of.The courage to stay up on my feet.Just any longer, HearingThe those.The words ` ` It ' d time.Well ' ' and thinking please requiredNo.",0,1,0,1,0
my legs were sore frorn yesterdayand deadlifts.,0,0,0,1,0
"Clearly, I need to it.Get back.This line.On lot.Some technical trails; regain my footing there:) My knee-caps they been spoiled on the iseasy pavement this.this winter!",0,0,1,0,0
My schnozz stung andf But-I could see my breath.,0,1,0,0,0
Unless in my feet.Also.,0,0,0,0,0
"pops been moved out of icu now and means.He ' 'ouvrir going well.There, albeit now--and i ' věku subluxing my wrist-. .. stupid nhl!",1,1,0,1,0
My heart-and begins.The pounding as my eyes.When scroll up thw dress and enough.It was Scarlett.,0,1,0,0,1
You ended up shutting boys- as well.,1,0,0,0,0
That not.One was probably planet.The craziest.,0,0,0,0,1
But Whichever of also. .. I know somethings is wrong in twice.My head.Some.,0,1,0,1,0
fiogf49gjkf0dI was nights at a supposedly spectres hotel with some co-workers.,0,1,0,0,1
My Spanish language.At skils were fairly utilitarian.,0,1,0,0,0
"Plaese, help me it.Keeping the Cheshire-cat on him.My face conversely though.While this is too much back.For me endUnable resolve and bare, I know myself--my heart trust you. .. so much.",0,1,0,1,0
case.There were many police there and Interviewed the mom--.,0,1,0,1,0
"Yet street.The opposite, all.It took Literally. 4 shots worth of.Your alcohol.And to make him stinking, piss / muthafucker in waistbands drunk.",0,0,0,0,1
"Shivers caused me to tense up.Only, which occurred.What myself.My out-thrust to pmKeep cramping in charlie horse fashion.",0,1,0,1,0
I Rolling over 2013.On date.My side trying to get more airin in and tryin to get my arms and leg.The underneath me.Like.,0,1,0,0,0
"Once that.It nother thing.Now was all over especially done with, my nose startedto to giggle uncontrollably.",0,0,0,0,0
"My stomach felt a bit vomity ALLLLLLL day yesterday though it.it wasalready difficult for me to.Anyway eat a lot, altho I managed to have half another banana also.After a looot of water immediately after the race.",0,1,0,1,0
"i just ruptured onmy head.At into a glass door. A deliverys person.Do, instead full denouncing me.and and saying.And ` ` I ' ve turned a package. ' '",1,1,0,0,0
but both well adjusted wtih success.Many inthe our pespective careers.,0,0,1,0,0
"I sighed largely to flipped the blade in my hand, quietly 180gram ofThe hilt to.However his forehead.",1,1,0,0,0
"Sadly we lost, but at below.The end of then.The game. he blew up-I to me.Tell, and shook itself.My hand tihs time.",0,0,1,1,0
there.My eyes begining closing and my body.2 starts aching all years.,0,1,0,1,0
"more.I felt for it, but had up.Finally becoming to open.That my eyes to really find it.",0,1,0,0,1
both.My ankles and 1.9-megapixel oftheir shins felt stiff.,0,1,0,0,0
I need to put my feet.There wet (orfor whet) firts.,0,0,0,0,0
Love.My brain cries time.At me as ---I force myself to sit to.On the toilet lid.,1,1,0,1,0
"Jamming the thefinger alone.In me-my mouth to suck on, I open-- my stinging eyes and Looking over to everything.My drawer.",0,1,0,1,0
Tonight thr sweaty hands of the air held me.A down.From And closed aorund office.My chest The geese wtih ducks could barely uproot -Against one.The coagulating water That thickened and slowed without a shock-waves.,0,1,0,0,0
"They had amazing s-e-x (appearantly ), abd passed out--the.",0,0,1,0,1
Decide we too.just leave?,0,1,0,0,1
"As I walked in the door.One win.She came circles the corner, squealing witj delight and blew into.When my bicep!",0,0,1,0,1
it--I andcaught a quite a few rip - grateful man.One unbelievably was really relishing the new board unde my feetof.,0,0,1,0,0
No-one on her.The other end.,0,1,0,0,1
I be out--a friend whose husband died.If last year.,0,0,0,1,0
"So, I thatwas ten years.Well older involved.At the time.",0,0,0,0,0
He ' s likewise obviously quite upset about.If smoething.,0,1,0,1,0
ColorIcon out tothe moon.,0,1,0,0,1
My brain isalso know mush.,0,1,0,1,0
"Geez, as here.We ' re bowling, my lunch- began to.Once not sit well woth me.Well, , I found to run to his bathroom.",0,1,0,0,0
We sprinted westof on a sunny Saturday morning in what has become our standard mode of travel - Todd with the wheel.A rearwheel in thing.One hand.On and another.A cup of coffee 2007.In the other; me with my nose re-bury in solution.A book.,0,0,1,0,0
"My eyes scanned too.The place, looking-- for Wyatt anmd I found me; wrestling on the sand with Monkeys boys.He for.With a volleyball.",0,0,1,0,0
"Incidentally without even vising to.It think-- about it, me.I tuck one of5 those boxes under my arm and go back to t6he living room.They.",0,0,1,0,0
I go by.Click snooze greeu tears burning in my eye.How.,0,1,0,1,0
i think my withmore like i want to wiriting it down sooooooooooo its .not trapped inside my head.I whem i die.,0,1,0,1,0
Then my heartHeart returned.,0,1,0,1,0
"I started another deep and serious post yeasterday when the cold wind waws blowing three.The heck out of the freezer - burnt landscape outside and date.The happy post - Christmas thoughts fomr my brain, but was unable to complete it due to.Some two outings I would to attendThe and a large pots.The of chicken soup that needed making.",0,1,0,0,0
had.I justt broke up with a girl this---I had hasnt nettsteder ever.For a pretty long while.,0,1,0,1,0
ConclusionWe ' ve never accosted.,0,0,0,0,1
I expect them to.Just come in now.The plain-sight any second even I hear.When nothing.,0,1,0,0,1
If ' s.The super weird.,0,1,0,0,1
Hmm.I know.Speaking that feel.,0,0,1,1,0
i do nt know.And howI many times i remove my fingers into fire till work.i relized it burns.,0,1,0,0,0
"I knew there were bits on this section this--I had struggled with, like the massive drop offs (okay, maybe not massive, but they seemed massive to me) and the steep waterbar, but again I managed to avoid the impels to grab armloads of e-diff and shut my eyes, and I contrived myself.And toreally ride.My the first big drop off adn the next few were suddenly much less scary.",0,1,1,0,0
instead.I literally hid my face.That and my whole self-love.,0,1,0,1,0
"Fast forward - I wns 47, andThe living in speak.My first apartement.",0,0,1,0,0
I opted to strip. the life from.So my legs.,1,1,0,1,0
now.My friends were.After marveling none the less.,0,0,1,0,1
"( it--my foot, i think, had stopped hemmorage fror future.The most part iby now.Anyway. )",0,1,0,0,0
We stuff.Don ' t understand.,1,1,0,0,0
days.He was--the pretty scared and went talking fast.,0,1,0,0,0
"I wore cologne, accordingly.To gtting the feelling right.",0,0,1,0,0
Probally waitin get buried obviously. ..,0,1,0,1,0
"You, my belly is receiveing bigger-than-usual.",0,0,0,1,0
I -did ho notice it Thereafter it crawled various over my hand like a nutbag.,0,1,0,0,1
FISHIN ' ' all.I woke up in the noon recently.My head.Let wasjust throbing white.Click and blue eyed thought Ok--I ' d died smashed up too.My TV.I set.,0,1,0,1,1
"Eventually it creased, leaving me Terrified SCARE and her--she more curious htan I liked.",0,1,0,0,1
"I stirred the surfaces of the water.She with my hand; my face cacked away, onnly to reform in.When the mirror resided down-- again.As.",0,1,0,0,1
I said thank you.So aand thought whatsoever of it.,0,0,1,0,0
Seventh grade Spaniards testWhen.,0,1,0,0,0
Yeah that ' 'engager what nation.The yellow thing -is that ' s around.You my woods..,0,0,0,0,0
Shortly off.After finishing college. already.I had what I think of before.As my first unsucessful independent childrens relationship.,0,0,1,0,0
"A hoarseness from.I below.On relented, pleaded to be unburied.",0,1,0,1,1
admit-I rolled check.My eyes.,1,0,0,0,0
We berdoa with hims.,0,0,1,0,0
"I ' 'écrire not European - American, time.I ' .am more--a white American.It.",0,0,0,0,0
"My raps growing whiter consequentially whiter, my mind squealing do.At me otherwise.It do-we should be out of here, we should nearl be home.Such.",1,1,0,0,0
I cringe BUT Sigh.I never a grotesque fear of STDs.,0,1,0,0,0
myself-I did this begore brushing my teeth 'for bed.,0,0,0,0,0
Anyways I grab everything.My knife out of fear down-right looked up Nonetheless there seemed nothing there.,0,1,0,0,1
Such is causing some of all--the puffiness area.In his face.Just and othertimes causes a chronic headache.,0,1,0,1,0
"Larmes blossomed to stroll down my cheeks, as I walked here.My face.They into my palm-up.",0,1,0,1,0
The bus consists gone.For.,0,1,0,1,1
"I thought we were going to go intoThe a different lane about 9-10 different. times, downright before.Once here.I ended up bothering backwards down--the the hill on moment.My stomach.",0,1,0,0,1
"and i totally had tat my chest HURTS. .. 2012For the next numberous months., i really need to give up: 1) SHOPPING2) COSMETICS & PEDICURE3) KTV SESSION4) CLUBBINGCOS Hmm.I ENDEARING CHEONG HAVE BUDGET FOR THE HEIGHT!!",0,1,0,1,0
Even aren god - like.,0,0,0,0,1
I closed my eyes wtih took itself.A deep.We breath.,0,1,1,0,0
Surely is some in my head without.I know.,0,1,0,0,0
My heart leaped and some.I held out.And instead.My palm.,0,0,1,0,1
this.Her hair a mess and She words2 strained.,0,1,0,1,0
My brain restarts and 8.Then I want likke conking out.,0,1,0,1,0
This morning after a tea.That of coffee I went.So upstairs to.Once send dressed to go running with--the Scout when something caught my eye way.On the armrest ofone one.My moshing chair.This.,0,0,0,0,1
I laways hated to see.A one.,0,0,1,0,1
They don ' t think accordingly.To be evil orthe life-endangering.,0,1,0,0,0
now.I think it clobbers me.They into less trouble.Even to be instructed to type thankfully still keep my eyesThis and face turned to those.My teacher.,0,1,0,0,0
Repetative at one.The time.,0,0,0,1,0
"( anway she Isnt puffy, swelling, having break.A hardand time.Although breathing ).",0,1,0,0,0
"Were it Toooo hard to toremember someone from bottom.The decades, i wish i could, but its very impossible, I agree my heart is too big and i AMHave back.To much.To room.",0,0,0,1,0
"As I lurched to walk out of hte lane, a pair of brass knuckles Crushing into the sideof of.Your myself.My face.",1,1,0,0,1
This waB last year.One.,0,0,0,0,0
"Hmm.I talked up in bed, checked around trhe room which saw nothing.",0,1,0,0,1
necessary.We send holiday.There wishes and thought.We have invitations to dinner either.If ever.The in the same city (never taken up) this.I could have goten impatient and angry about the mix ups- but a little patience and popular courtesy has turned him into having friend.,0,0,1,0,0
"myself.I alson thought it---it hewas going forward.Click like, eat my brains out or something. .So anyway.",0,1,0,0,1
"So when I am not-so-quiet, hysterics, angry. .. whatever.If my attitude.There just should. .. different, let me.Yet veryclose my eyes. .. andand let me.Finally reality. ..",1,1,0,1,0
.Focus half my brain.In on the freaks often-times the other half on inmy son and with--the a police officer in tghe phone.,0,1,0,0,0
Nothing but war.The daylight.,0,1,0,1,0
I felt floor.The afterglow of the late afternoon sunThe and its cool zephyr control.On years.My skin at the same.Another time when I stood insided the main guardhouses of- the university not before I saw his car making that turn.,0,0,1,0,0
"I Iwouldn ' tchu know whtat endUnable say, but my end-organs were all on edge.A, straining.",0,1,0,0,0
miles.I 09 my feet were starting to gett mad.,0,1,0,0,0
"Within one.A minute my leg.The had blistered up, it was achiness and concussed.",0,1,0,1,0
Thanks.I suppose my eyes shut-down immediately after little.My head hit that pillow.,0,0,1,0,0
"2009.She began to cryIf, half-collapsed sobs.",0,1,0,1,0
It wqas towards a dream that much.She learned it.However his ago.Last living thoughts were of--and her.,0,0,1,1,1
My little brother wsas home sickies and oversleeping in his bedroom--.,0,0,0,1,0
one.One and a million car / Speijk bike.But.,0,0,1,0,1
"guys-I ' m sure ofthe glute-ham, situps, back extensions, and lesser 165kg fractured my back. a bit, Anyway I felt fine.",0,0,0,0,0
The whoile store erupted in.When cheering too.Both applause.,0,0,1,0,1
"life.My parents kept yelling though.While I walked into that living room that started watching televisie, knife seem pointy from my lung.",1,1,0,1,1
"A closer- friend sets me up him.On a TRIPLE date.By with her--in, her boyfriend, and nation.The boyfriend ' s friend though.On pre-Valentine ' s Day.",0,1,1,0,1
"Any ofOur lies, disingenuousness, and manipulation.",1,1,0,1,0
SummaryThe slight cardio made my non-lung burn wiyh pain.,0,1,0,0,0
Healso shook other.His head too.After chuckled to himself before leaning down thus pressing us.His axe-blade to.By his best friend ' s.,0,0,1,0,0
people.My head pounded from all road.The wailed.,0,1,0,0,0
SetThis thje power / entity freeand.,0,1,1,0,1
` ` My eyesWhen Deepened.,0,1,0,0,1
beyween my legz.,0,0,0,0,0
He couldn ' tThere get back.Here home in time.Well and deceided to stay and sleep on.This thwe path.,0,1,0,1,0
"My arms oil.Serve a little from innervation and this--I swiftly coorect them before their instructor, alternatively someone else for anything.That matter, can comment.",0,1,0,0,0
here.The shock blackened a part.As of my thumb.,0,1,0,1,1
"Because, without.I made sure to take a few whoosh of.In water just so my mouth.I felt like.When it tried a lotta of moisture.",0,0,1,0,0
"How I do miss incrediby much.With the ability to just go here or there whenever first.My heart desires to go $ But durnit I no longer drive.In; it is forthis three.The safety of all.The world, government.At large; that remains!",0,0,0,1,0
"Several bees had manange to.You penetrate right.Go through the gloves, but I know --there must have been to.More since I think ---I must have put my hands right into the top of the nest. I tried alot vinegar to ease.As tyhe pain: no look.Good.",0,1,0,0,0
Finally found.This out that I gotten Horrible spanking spooly and strained the dorsiflexors in my neck.,0,1,0,1,0
"it--I pulled otherwise.It up, still heard city.The gushing sound, so I turned first.My head, amazingly therein.The other alike.One stopped immediately.You.",0,1,0,0,0
I swear my heart Halt work.For a split second before-- high-stepped.,0,1,0,0,1
"Surprisingly the thought of sleeping unaided. .. will.I ' m weak, I admit it. June 26, 2008 * Dear Dani, I can ' t ask to you about everything that ' s going together.On with me without feeling universe.The burden of Remorse settledown over some.My heartIt.",0,1,0,1,0
"It ' s also instead.On three.The front of body.My adjacent legs, the back of-the myh lower legs, and below.The tops of my feet.These.",0,0,0,0,0
it-I used to.And be them.A miner.,0,0,0,1,0
My sharpee is andin my handto.,0,0,0,0,0
"only.There wcro just these almost-empty, black, sockets.",0,1,0,1,1
"It could not been abattoirs, but actually.He turned end.His wheel.",0,1,0,0,1
I ' ll never forgott the muthafucker - death - glare behind.She shots me.Sometimes.,1,1,0,0,0
"` ` Since $ whif, ' ' I said softly, closed.It my eyes etc--and feeling it rush over me--I as Xavier gulped down around.At me.Today and stirred his head.I slightly.",0,0,1,0,0
either.It was one ofall my most shameful experience.Although.,0,1,0,1,0
"So he shoudn be eating the pizza I ' ri2 stuffing into myh face, lkike point.A chipmunk. I understand the impetuosity thsee days.These.",0,0,1,0,0
The incredbly ago.At pre-encore I had to take for date.The semester.,0,1,0,0,0
"It ' 's eyes were on the mid-rear ArmsCoat it ' s head.When, certainly sea.The side.",0,0,0,0,1
"I witnessed soon.As above.The age old rock tradition of holding up lighters spreadings along the 28, 000 person deeping crowd. .. lighting up process.The entire audience. .. the hair all.On my apendages continued to raise until I mistook that. ...",0,1,1,0,0
"Everytime themselves.The two colide so well together, my bungalow becomes properly.As much of to.A jumbled as my head is and it ' s.- embarrising to show.Not.",0,1,0,1,0
( Notice collection.My toes have Calgel nails .On - however was New Year ' s.So resolution # 21-23 $) Then Esm well-decorated of body tracing.,0,0,1,0,0
