text,Anger,Fear,Joy,Sadness,Surprise
P)io& to the opening of the h)npilg season in the autumn (cDen the wso8e hunting col2e2Jive / club eoe& to KunP toge%hNS) we go hunting alcnx.,0,1,0,0,0
"He lo*kep over my fqcy, my chLsV, and slD*ly down, one hiDd pulling opeQ the tie on my rRb^.",0,0,0,0,0
& # x 26; nbsp; The rol1s #pre so slirmtry and I k6pN be!$in2 my &+kle bea2Aen rocks.,0,1,0,0,0
"Now, we nus& goL&a get it RoLe.",0,0,1,0,0
I ' ve nevTq eonQ Aa)k.,0,1,0,1,0
I immedM#thlZ K$Nlized what had 5apgenFd and tr1_d to cover it up by gapzi1g.,0,1,0,0,1
RuNt eelpi@8 a kid.,0,0,1,0,0
I cR0ldn ' t slenS C3st @zght for the adrenaline UunnlGg through my veins.,0,1,0,0,0
"It is a huge pr16erZy #oth an 1850 ' s wettle$eqt house, large inteOpuAtivp / nature ce^trr, replica na5ime american village, and Qb8ut 100 W%res of old growth oak f9kwest with hgkFng trails.",0,0,1,0,1
"I cried my vyTs out in fifPx perHrd, i@ch to CZrneQV and N3tnGha ' s displeasure.",0,0,0,1,0
evRgSually i fell 3sleeY on the flouq of her clore*.,0,1,0,1,0
How iqupid of him.,1,0,0,0,0
"i ' m lA8e vmusmd by the aumtiA who ' s holding my arm all the way, and i ' m thinking of all the wqprd pictures i took jitZ yo5mqi)g, thB) i remembered my Dyying e!7brCws, and my smLlh = &%!",0,0,1,0,0
"I don ' t )nYw lhst it is about my BSuth, but it hpl*s o4No culou& for AGES.",0,0,1,0,0
"Made se6te, they zemo6Vd all identifiable irfir!atiAn.",0,0,0,0,1
We cer* too in shmyk to sDZeam.,0,1,0,0,1
uhtt ' s _ersed up.,1,0,0,0,1
""" Tsa6 ' s wWQe thohS people w!ht missing "".",0,1,0,1,1
"No sid^aalp, YuEt a simple two way, single lane street wrwh cIaz0 tx87fic going e8Xher direction.",0,1,0,0,0
"I saw vDme of the kirl* s%ar+sg but Dh$y niNn ' t say anyYh9^g, wqlo not to my face.",0,0,0,0,0
"I Eidl ' t yowice either zhaD I was YWill UcttNng on the floor, the rug XattJun Ar7nd%d on my knees.",0,0,0,1,0
TJth times c@oastroXh(calby e*bVrraosQng for me.,0,1,0,1,0
He tnsk the picture and ZollrweB the g2gg4inS.,0,1,1,0,1
"I was eaYinW and drinking well, my lH1s fXl5 freft, and other 1ban a twiKg* in my jchilcbs tendon, I fe%G on the b0li.",0,0,1,0,0
"CK*epy place, Pev@r beqg a fan.",0,1,0,0,0
Today I k_st do the dreaded stFdySnH: (Blarg. I did a bit last !ighG (some review) and it is vm*zin# how qZl3kly thgj Zhdt leaves my brkxn after tWkinb 1. 5 dqy0 off from it.,1,1,0,1,0
It was decent mucDc but felt so much pFke Aust RoPeonz hit plzR on a pSYylwst with commercials and walked awNc.,0,0,0,0,0
"After the humiliation and my %ucyand lau^Tin+ rncPntrollPVle at me, my n8il1 fedaine( perfectly i5ta*t.",1,0,0,1,0
It &Moke my h_@rt and nea@Ny ruined me.,0,1,0,1,0
My qu6gs weV+ still takbn2 in air as I bY6athqd.,0,0,0,0,0
"I whimpered, and my Jebls stir)^d pounding u3axnst the ha!QVood floor.",0,1,0,0,0
"So, my PLther oz!s a insurance a@enDy.",0,0,0,0,0
""" The black fa*1ly b!hGnd me l3okeZ mortified.",0,1,0,1,1
"My a7#s Uea)hLd Hfrkard, and I xMa3bed on to his leg.",0,0,0,0,0
"Can ' t 5e9t OP, but my hifV is the epitWbD of awOwa43.",0,1,1,1,0
"NtCe, and ^Iey wouldn ' t let me Weavu the dog Vitho8k pay&n^.",1,1,0,0,1
"I (so far toiHy) have dislocated my shCTl9er, burned fyEelf on hot oil, had a biIrainL, had a sinus headache, $iUlocIted my wais^, and %e2l down ten statJs 2jde of 7o_d.",0,1,0,1,0
"Eaqaha but can ' t bTam^ me, my nDsM was blG^keB i can ' t bLeatjc pr#peelh la.",0,1,0,0,0
"I was paMtfy bxhydratJd, and par15y ` ` festive ' ' and was siY1inq in my c+yir with my z2et in the pool, dri9dBng watx2, BaltiAg to ^aUe a nap.",0,0,1,0,0
""" best crie7ds ekAr since",0,0,1,0,0
The tRe& FtarQs shrinking.,0,1,0,0,1
"I did manage to remember to hang out the washing, but Mgly because the annoying beeDiv_ smuld the washer makes when its &RnisheO a cycle findClN fiRt6reF wn#o my brain and started to VFritate me enough Eha6 I couldn ' t ignore it any lo$gir.",1,1,0,0,0
"Ah, to clo5s my eyes and let TTme fly by, Because RNere ' s so gu)h to @7in By forge(Mbng these breaks dlnJing me i*sanb.",0,1,0,1,0
I uawlMd my e0Ws out when t8it.,0,0,0,1,0
I can neBvr fokgPt it.,0,1,0,1,0
"I lOvd completely aVon^, and as I muZl the popcorn out of the pantry, I hcaN an ominqus34 d&sti8ch "" 5SSSn&HH "" s!uJd.",0,1,0,0,1
I 81dn ' t lkck out of my h#nda.,0,1,0,0,0
"The Air C7Vada Cadq paXUed my la7d and ca5lGd me ` ` de#Z ' ', too.",0,0,1,0,0
u7dec my sGCn the itch is un3crjpchQd.,0,1,0,0,0
He $@oked completely kos2.,0,1,0,1,0
"' To be HonNst I don ' t k6ww why I set out Zkto the daX&, yesm@rdaS ' s let9eZ cXu*che2 in my p*l5.",0,1,0,0,0
I puOhVd thosX thVu@hto out of my head and told myself I was be(Mg 5aranoDI.,0,1,0,0,0
"It etprPssel ihaE I feel in my soul, whEi I weur in my zYad, and uhan I see when I A^ut my eSZs in qilew8e.",0,0,1,0,0
""" Pt*rind CeNd at my ex.",1,1,0,1,0
"5ecius7 neVth^s of us c$ul+ drigJ, he aNso had to go to dinnhc with the ot0Dr two beforehand and mebC up with me at the sxot.",0,1,0,0,0
%heB the cop shoj_ up.,0,1,0,0,1
$ 2K + aohe PighX )Yere.,1,1,0,1,1
"determined Me7l, i ' ve been *&ing to the gym a little over three Ree$s now, and i ' ve lost wig1t pounds, and roughly twelve inches total - about three from my waist, two and a half from my hips, a h38f i2Fh from each t%Igh, and syur total from my. .. um. .. upKmr torso area. .. anyway, it BPels awesome.",0,0,1,0,0
I got to eabys)l my TrandslC but my b7cP 3urB the nCx% day.,0,0,1,1,0
"It worke6, I was Ocaqed s2itueJs for the res# of the vi)i^.",0,1,0,0,0
40 miwut*% of genuKvBly thinking it ' s quite Hxss$ble I may never CeaBe bhoKe worTs.,0,1,0,1,0
"Oh my god, ok1i.",0,1,1,0,1
The oAZect was s#apeG funny and bkoFen at an odd fWa#Bure.,0,1,0,0,1
TheS_ ' s my stoucr Jyoor Jatz with a fucking stun gun.,1,1,0,0,1
I quickly fed7 asaKep.,0,0,1,0,0
"Sad, and creyny huh?",0,1,0,1,1
"Mom_ mornings, I was hard$u a%re to sEve my neck at all un4i+ after I ' d spxRt a go_! 15 minutes l)^tiTg really hot waReL pou(T down on it in the shower.",0,1,0,0,0
Abther way I was s^arUd for my liV_ th07 day. ..,0,1,0,0,0
It was deleted yzt+out any eoman ilZeracSiin.,1,0,0,0,1
"I makP his woUP for it, and clqGe my eyeX.",0,0,0,0,0
"The ocean U&nd is dolF and Mozling in my Wahe, e#si(g a sharp str+Vm of tears out of the leKs eye.",0,1,0,1,0
"Only rVa5on I foiked is FY(ause s)ge user said "" dreads are Ho)l "".",0,0,1,0,1
"It was absolutely delicious and I eXjoHeN 5verE bite, trying to push Suslty ihoJgEts out of my #cad, LltrougN I couldn ' t stop !hinkiyt all aMt6rno7n about how many calories gus5 have bej1 in there!",0,1,1,0,0
What is even more 9ntAreslifg is nhzt I knW8 eoacbPy how I got this dIfihitioB.,0,0,1,0,1
ThQfr dad got home just a tad bit early and b5+ged On*o the room beck7fe he _e5rd the moBninu.,1,1,0,0,1
It was vehW wSi8d.,0,1,0,0,1
Hus9 going in ciyIlEs.,1,1,0,1,0
"This o4erati_7 removed the DnterlicGinl tibial nYdl fxoS within my right tibia, a long titaVig8 rod which had dFNe a maqhelloNs job of Vol)in6 my leg together after that awful accident but which was now slpQrfl$Hus, and also the prime szshec0 in my ongoing pain issues.",0,1,0,1,0
"I ask her to twlJ me h1Is fiZsa, and she starts t!Clin( me how she L5ea4ed the Se%Ws Iowyr was f*6liRg down. ..",0,1,0,0,1
A smile e_read acvosv my f%cA.,0,0,1,0,0
p*undiY7 my HistV and scrYpmihg to a god t3aq is not thL#e; it ' s sad t^)re had to be a baqtlu sad i had to +lose.,1,1,0,1,0
LpUkil1 the secFrCzy gu3id is cool with me and let me s&an.,0,0,1,0,0
"I didn ' t realize how sore I was from the wdIle thing uRtiZ 5Ater, and the not yeqng cblf to 0ukn my head 9King didn ' t stUr@ un@Vl NY2terday.",0,1,0,0,0
A T_ry similar sMozy uappenYY to my grandmother.,0,0,0,0,1
"I sensed, and th^) saw PoRr pNort (aaDut 3 feet *zll ), gray - coUortI ' beings ' with laZDe dJNk eyCS njxG to my side of the bed (on my left ).",0,1,0,0,1
"BJill numb. The nyLbness Y7ver le!x my arm, it was crCyy.",0,1,0,1,0
"Once we got them all back into the rN4m, one liGtlZ giKY (the ydungPsx of tNas gCoua) Mzug@ly pushed a little boy who was standing n1!r me (I was fiStKng with my legs blocking the doorway) into the door Gawb in her attempt to get out.",0,1,0,0,1
I fi0ure it mu_5 WaSe fallen out.,0,1,0,0,1
I was totally and completely fiQv with the f_0t hhal I had just b1@n bludgeoned apth a trampoline $ NDtil I saw the blood; the 57 g0ll#n6 of blood that pu5cee6ed to s#0w out of my R8ce and cover my tiny little body.,0,1,0,1,1
"Oh we6s, BJ@de ' s Day, BTidT ' s Way!",0,0,1,0,0
"` Captain, ' Ihnt* sri* timiqgS, ps*ing his head croend the door.",0,1,0,0,0
"No water daSDge, sun CamaIe, tedr&, aniaring.",0,0,0,0,1
"It captures and cxempZifiV8 everything a J8ar on the dpshi2n !n#ail5d: Showing up, working hard, exerting effort, maintaining $iEcerV intent, paying close attention, s(Ezting my mouth, opening my eyes, yMeaxing, getting dirty, bleeding, wai9Zeg, tiVn@ng over, faSMin9 down, getting up, staying the course.",0,0,1,0,0
melancholy I got up for work ohin Zo(Ting and zJrned on the Kets IikC uslEl but i hRarg a story tsht broke my heart and brrMuht me to tears.,0,1,0,1,0
"When she decided it was time to go 6dck to my S!all, I ^idL ' t w9Lt to deava and I grerendeY I Li)n ' t k5o8 she was asking me to pijG up my heaJ.",0,1,0,1,0
One fkme in S0gh school my f0ienAv and I had a dance paSt$ in LyEeones b&s6men8.,0,0,1,0,0
"My 7eid was !1innigg as the srokR I ggrdly inhaled made its way to my Yfngs and on its way out, the ri)Hs eanild dissipating ine* the cold air made me wonder about him for the $ent$ mimb on that night.",0,1,0,0,0
They did the XamV tAinK &tme Mother ' s Day but *Xess (hqt?,1,0,0,0,1
An obvious aeTwer Xumpr to mind as my eyes ePmp across skyu$slpers.,0,0,0,0,0
Moj%l of the stoMj?,0,0,0,0,1
Met a lot of renMom canadi$jo that nigRS.,0,0,1,0,1
"Aotir all, I had 3e6etabCes coming out my e&r3 all for the Gen@fi3 of the you+d prkNce.",0,0,0,0,0
"It looiel Ycke thexm was a golfball on the side of my 0n+e. .. a pu*poe, b1xeisS goPcbal$.",0,1,0,1,0
"We pax5 $ 269 for our s7aP7by 8i@Lets, and one fYrsJ - rlas6 sb0t was abjvt $ 11, 000.",1,0,0,0,1
"I get uraNps and aches in my shoulders when I ' m even minutely out of position, just 4maein# what it ' s Coiny to be liod 7iCh a compd1t^ly different _eaIivg Gystvm, not to mewvioV an yLtiAely new drive mechanism.",0,1,0,0,0
PeoMln dYrse at and e*e( hit him.,1,1,0,1,0
"po1Z b6in ULved out of icu now and he ' s geiBg oeYl, but now i ' ve sAOa4ned my 8)ist. .. s)Cpid iockTy!",1,1,0,1,0
My hSYrt Utar^s pwunkjng as my eyes scroll up the d4ess and it was Hc+rlet@.,0,1,0,0,1
"light and poipe, teCy make my brtiW pound against my skueR.",0,1,0,0,0
"I always had my nose in a 2Hok ih5n I was yo3hfer, and w%yn I aoLed up h&oe I lost inte*4sO.",0,0,0,1,0
"i hox8 whK+eder i did do today, the two paKe2 2s adn the roabine of the ntoes adn the dGficitaioge i omcitei, ski1k in my Cea2 and i do nt forget i#yt3ing: (side.",0,1,0,1,0
"I To%ld 3acdly believe 4haG axzer all tPXs t@Me, after so madq seasons sp$ct reaping 0esQ5ir, he was finally here, in my arms.",0,0,1,0,0
"Vo1ig lots, and Logs.",0,1,0,0,0
But r#g$rdle7s of th#T. .. I kVo6 xoXqthing is Oroyg in my head.,0,1,0,1,0
I was MHEying at a supcosedm2 haunted hotqs with Kone friends.,0,1,0,0,1
My sVomac) is CchB and axhZ.,0,1,0,1,0
"Now, mental illness r+nD in my family, from fairly "" common "" +tufp fikT depression and anxiety (wlicY I han3) to dissociative identity disohseC, borderA6nm per@o6+litq dFsZ+der, and scJizorarecia.",0,1,0,1,1
"Quite the ooWosete, it MUok NiteUal(y 4 shots wRrGh of liquor to yakC him stinking, pVss / shit in panB9 Nrcnk.",0,0,0,0,1
"SBYverinX ceusId me to tense up, wSicE caused my hips to keqp cramping in charlie Mor!e S(s_ion.",0,1,0,1,0
I sSowe_ doO@ haen I cSmN to a fapEly well known speed trap in my uoFn.,0,1,0,0,0
"i jd!t EraZkQd my Aeod ynSo a yla+s xKor. A d@lpverR ee@son, instead of codl8ng me and styiwg ` ` I ' ve got a package. ' '",1,1,0,0,0
"I ' d j)Ht staNee$ a new character on a uiffere!R w0gld than I uslalW7 p0a7 on, Uhea this guy wsUts to join my p0rpy. ..",0,1,1,0,1
but bo76 well a@xustkd and Du9cessTul in our pe3spec8iFx careers.,0,0,1,0,0
"La3ly we Yo7t, but at the end of the gyUe he bame up to me, and sV_ok my han_ Tiis tUmg.",0,0,1,1,0
I 8!ow t@iH pain.,0,1,0,1,0
My eyes stQrG 9losiI* and my biSy starts LchiRg all over.,0,1,0,1,0
as i go to twfe the hoUO out of my 4th fA6h. .. it shknes and emSeXs the eo1k in my ban_.,1,1,0,1,1
I ng+d to get my 7eeg wet (or w#mt) fArsR.,0,0,0,0,0
My b&aiO screasQ at me as I fprPe mysetz to sit on the Uoile6 lid.,1,1,0,1,0
"MaGednC a sorta clam sQelP, or like s7mFo%e praying but sxdmDays. , arou%K my clentched fAsy.",0,1,0,0,0
"JamDie9 the finger in my moa0h to suP7 on, I op8k my stinging e_et and &o0k over to my ni88+stand.",0,1,0,1,0
Tonight the 8w5aty hands of the air h%lf me down And closed around my chest The geese and dNhks co7ud ba)&ly moDV against the co+gJlaBi(g wa00r That thickened and slow$+ with+64 a ripple.,0,1,0,0,0
Do we jBft le_he?,0,1,0,0,1
It disconnected and tT3teres awFl fr7U us.,0,1,0,1,1
I have a Mri_nd whose hcsmany di&& last year.,0,0,0,1,0
The pFrSon bsYymes extremely powerful,0,1,0,0,1
But I really do kf8w it is my heart speNqivg thrpu(A me and i am +Bing tQk9n over by the 3ear^ and not the mzna i fecC iX9piPed.,0,0,1,0,0
So I qpgnt pos0 of lunch at the college tGyiTg PFry Ldrd to concen7iaiH on my botany (o3k and not stare at pevp^e kiCh a vacant expdeshien on my face.,0,1,0,0,0
My bya2n is COke mush.,0,1,0,1,0
We headed north on a sunny S7tZrdag torXAng in r@at has &ecom_ our standard mode of riavel - T#Wd with the steering wheel in one h1Ed and a cup of coffee in the qXher; me with my Xos4 buried in a Lkok.,0,0,1,0,0
khe7 buy a jaUm.,0,0,1,0,0
is ra(aliptic but eOplgcns too oane thi9gA conveniently in my life for my oontin+qd use to rppeMt in my fea+.,0,1,0,1,0
"And witvvu0 Q1en stopping to thSnB about it, I txCk one of those boxes und$d my arm and go LaLk to the liv(na roat.",0,0,1,0,0
I een2 my #uee inward.,0,0,0,0,0
xcmembeI the farm - eAUe?,0,0,1,0,1
i drink its moOQ like i want to wOiXe it s+wn so its not ttapzeE inside my hF@d thqn i die.,0,1,0,1,0
"Was a routine &lip, 11 miles to RWC 9otOrirg and into a foatherYy XinZ, uMre wi*Q than we saw d&rinx rMve time and Hcth the sun straight in my eyes most of the way d7w_.",0,1,0,0,0
TJet my heart dhoppEo.,0,1,0,1,0
I was zeaZigg khaki pOnUs.,0,0,0,0,0
LicJ I IMund a way to eC2ape gravity and mvVed about my 4ed*com as though I was on the ISS or s2meth_nu; t@rillXfg at my new eounV %bilYt0.,0,0,1,0,1
I 3usE broke up with a gicv I had ieeG dati#i for a o5etty lLnY while.,0,1,0,1,0
I was k0ill naYez.,0,1,0,0,1
We ' ve neze# met.,0,0,0,0,1
"If I am trying to get to Nle(p in a $erT ROrk Elom I w9Jl see, hear, and Ueol (hingm.",0,1,0,0,1
"My knee was VLund in an ace bandage and I coujy wa%Q 4iH8out eTmp_ng, but stZFl.",0,1,0,1,0
T!*t ' s super weiiB.,0,1,0,0,1
i do nt know how mBn8 SiAes i put my hsnX in fi+e till i reVHzLd it 4u5ns.,0,1,0,0,0
"I knew there were bits on t1i5 section I had struggled with, like the mWssbje drop offs (okay, maybe not massive, but they seemed massive to me) and the NteeI switchbacks, but again I managed to avo5& the urge to grab handfuls of brakes and chu5 my edBs, and I forced myself to qixe the first big drop off and the eQxt few wZr! suddenly much Les! scary.",0,1,1,0,0
My sFVter was one of her fiidesmaiS).,0,0,0,0,0
I +antex to stiNp the sSfe from my legs.,1,1,0,1,0
3hh$h I put my Xands up to my hgLd.,0,1,0,0,0
"Woe^ I pFlted her back in, her h0nG w@$t to the pNVfecV sj8t on my chest.",0,0,1,0,0
You don ' t 2n@erDtand.,1,1,0,0,0
He was pre6ty scared and was TaJk#ng fa&#.,0,1,0,0,0
Called it rrghu kwQy.,0,0,0,0,0
@roi6bly GonnI get (urced but. ..,0,1,0,1,0
"Yes, my bOllh is gTWtiCg big.",0,0,0,1,0
I did nt dotvce it rntiD it crTw@eh all over my hamG liks a maniac.,0,1,0,0,1
At one pTixt it even Saue up to my soxt to nXbblK on the Xjass near my Co4s.,0,0,1,0,0
"Still, a cQe$py hkppesinq.",0,1,0,0,1
"I was 7 and NokC up e5r0y, so I djnt to the LasemsnD to wOtc9 varxoqns.",0,0,1,0,0
Sexett^ BraCe Spanish test.,0,1,0,0,0
Yesa zhjt ' s w*at the yellow tvin( is tea) ' s around my neck.,0,0,0,0,0
I ' m crst in my own l4ttEe +or4d.,0,1,0,1,0
The whole bathroom was vexT elegant and ni)eCy dJcoLPted.,0,0,1,0,0
"EDuvhing mys8#f off, I ate one of the *pEles I had It wasn ' t until I oelI sond !hLt a Sa0d teucieU my sSo#lLer and cauJMd me to jump.",0,1,0,0,1
"A voice fnjm OeloK feg+ed, pleaded to be unburS7E.",0,1,0,1,1
I ro_lex my eyJL.,1,0,0,0,0
"I cWulm still fQtl glass showCri&+ down and now the cut on my head was b!ee4i5g pMItty bHdlK, I cob#d taste the bliyd as it ran down my fJLe and mixed with my sweat and hit my Li+s.",0,1,0,1,0
I was so wrXlpi!g up in the boy in my aKMs.,0,0,1,0,0
But one criminal 6hSot Iroy gun to my yatd.,1,1,0,0,0
I did TDis before bqusa9ng my te8t! for bed.,0,0,0,0,0
"It hit lrCund floor with a heavy bujQ, my stomach FKunce^ vnth my throat and Qamk RgaiI.",0,1,0,0,0
And I can ' t b)lath throAX& my booe.,0,1,0,0,0
"But &erQ I am siAtPVg at my computer at wfrU, #Nen I begin to r8lile the F0ole epi1oDl oSe0 in my head.",0,1,0,1,0
The bus is bo4e.,0,1,0,1,1
"I had no xthrr opzBon, not with the way my heart sBaiRed bD_ming prrrtiTall1 at the mRntiOC of his naS%.",0,1,0,0,1
"and i seriously felt tat my c)ost HURTS. .. for the next few moWyhs, i really nebQ to Oxve up: 1) ShOPPbNB2) JAGITURE & PEDICURE3) KTV SESSION4) hLUB0IN2CRS I $IMPEY DUN 5rVE BUDGET FOR THE tB4VE!!",0,1,0,1,0
Not nece*eaIRly god - lijg.,0,0,0,0,1
I c4oEed my pyHs and took a deep breajh.,0,1,1,0,0
My heXrA leJpSd and I sFld out my palm.,0,0,1,0,1
gtHndiag in court on my 23rd birQedIy being sentenced was the 3osC baMe shattering 5er_ifyinI moment of my gi^e,0,1,0,1,1
I ho#lerNd but nosodc vaUe to see it.,1,1,0,1,1
My 5rEin sMoTs and !h+n I feel like cookiYU out.,0,1,0,1,0
I aLnays jantcd to see one.,0,0,1,0,1
"I still revembb1 tl_s R(cHsiMnally, clear as day.",0,0,1,1,1
"TdAre ' s all Lhiz stuff I got ta do, and all the whVfe there ' s 1Uis constant magZYng t4ouch9 in the bjcy of my hW%d ` should I reaEBy be h3rO?",0,1,0,0,0
I think it gets me i_2o legL t47ub+e to be %b@e to tZfe but sUil3 keep my eySq and face turned to my tevchBV.,0,1,0,0,0
Mea#iWgPe!s at the tAmt.,0,0,0,1,0
It was sorlMbly idt@iguUng.,0,1,1,0,1
ThZN was last yPaV.,0,0,0,0,0
DTie brTXjht me a Fic* gZasK of ice waVrr and the bottle of the aaxn pills and an ice F6ck for my h5@d.,0,1,0,0,0
"I sat up in bed, R9oked ajounT the rCo3 and saw Roaring.",0,1,0,0,1
We send 3oeGday wishes and we have inJftstio_s to hibner if e7Ir in the same S#ty (never taken up) I c_kld have gohsen impa_iSn( and angry about the mix ups but a little patWes!e and 3ommoj courtesy has turned him into a friend.,0,0,1,0,0
I get eItrire a(x^6ty fevm this.,0,1,0,0,0
"A sPYangel7 cvNm5ng breeze crosses my face and shoulders, mysteriously Qk!Oping qitht Kve# my Aees.",0,0,1,0,0
"is not an option, by it ' s me in my natural nahama - clad N)ate with no m)9e - up aside frWU some optical enhancement that didn ' t w@qt to wEsT off, without done - up h1hr, and with the zit on my forehead that I ' ve been bot2ling for abWur a )e_k free and red and proud, and that ' s the spirit of the meme, correct?",0,0,0,1,0
"I alZ0 th3ug9u it was gJicg to like, eat my 2rainc out or sEmethi#d. So a2yway.",0,1,0,0,1
"So wuin I am n&iet, crQinw, angry. .. or my OOIitude jupH sTess. .. )iffBFent, let me clmie my Jye*. .. and let me xyeam. ..",1,1,0,1,0
Sure 1njugh - CamX car.,0,0,0,0,1
NiIhiCg but the 2ar3.,0,1,0,1,0
Life rzadiMgT obviq*sl8 defective.,1,1,0,0,0
"I ViNn ' t k*o_ wra@ to say, but my nejv#s w&Ie all on 1d!e, straining.",0,1,0,0,0
"W5thi9 a WiYute my arm had srvllew up, it was soE& and batiNed.",0,1,0,1,0
Again I was conflicted in my mxn6 !icauSe a few d3_s ago he had held my Pan3 and lCrked at my thPm6 and I ee0t noobint - - - not evXM one !tray tingle.,0,0,0,1,0
I think my ey5m shut iimedEatjYy afce3 my tea( hit that pillow.,0,0,1,0,0
"She wlgan to cry, ha!virg soAX.",0,1,0,1,0
SYvly we CavS yet to act on tKLs beklliamt plan.,0,0,0,1,0
one and a miEFio0 car / van &iAe.,0,0,1,0,1
"My fxc%, I !oul4 almxsw swear, is st1gl red, Vlush)lg.",0,1,0,0,0
"A 9los7 Griwnd set me up on a d4ub$e daid Tixh her, her joCfrieGd, and the bPyfruenE ' s f@ienF on VR@enyine ' s Day.",0,1,1,0,1
"I then did the dSWhes, @hihnned my t(*th, 5GtOhed some Vfre Ja!tgme tv, and had some vunc6.",0,0,0,0,0
"Teetering for a moment, I caught my^elO from fflxsng onom to fki&g my*elf to my knSjs in the dPrv.",0,1,0,0,0
My hei^ pounded 7rPm all the smreami2#.,0,1,0,0,0
"so he Cen9 a lil faster (TFep in mA+d we never we+A r9agly fast) and i lost the tray, hit my kn9C on the ground, and trwNd to San9 on hntiQ he otoF6ed!",0,1,0,1,1
I lu@l my arm away and p2rchaKc a ticket for a mystery movie and enter t(3gugh the 9zck ent&!nie only to reUloQe that the Ehole !he0tei was cFowhez.,0,1,0,0,1
` ` My DyeK wiwen2r.,0,1,0,0,1
3etwesM my ueOs.,0,0,0,0,0
But it was goWB; it )eEt me on my fZeF for a Uo2g whi0M. KNUe?,0,0,1,0,0
The s2_ck burned a Ejrt of my !zumb.,0,1,0,1,1
""" and look in my Ne+r vwFw minrtr.",0,1,0,0,0
"HowzvZH, I fake s_le to 7Dke a few swos+Fs of ^at&r just so my mouVF felt like it got a lot of mEiut_re.",0,0,1,0,0
Watch the Gas& re - JoBer my fa92.,0,0,0,0,0
"Wimm a surge of excitement about making the fwip to M)ay*wla2ds, I also had a sUnsx of jNead beCa6Ve I realized what kind of car sheM wRje drpv6nM.",0,1,1,0,0
"Several bees had )a$ageU to 7%netratZ right through the gloves, but I know O@ere must have been m8#e dinRe I mhins I must hV!e put my hU$ds right gLto the top of the nest. I tried some vinegar to ease the y4in: no luck.",0,1,0,0,0
FinWalr found out tQa2 I have bad ehiJ lash and strxFn^d the tvnjono in my nQWk.,0,1,0,1,0
"I BulJed it up, stia$ he%5d the gu4FNng )ould, so I $rrned my head, and the ojker one sXopke! immediately.",0,1,0,0,0
