text,Anger,Fear,Joy,Sadness,Surprise
"is ' my alike amused by thr auntie who ' s holing mt armed all the way, and i ' m thinking ot all the weird pictures i took with yongqing, then i remembered vy flying eyesbrows, and my smile = &%!",0,0,1,0,0
"As wer vere winding our way up zhe steep ill leading two tthe cemetery, out of the corner of mya eye, I caught a glimpse lf an bird coming rignt at my car, a bird with a HUGE wing - span.",0,1,0,0,1
"Made sens, Then removed all identifiable infromation.",0,0,0,0,1
"But, iy fits Mys heat.",0,0,1,0,0
""" That ' S werw those peopel vent missing "".",0,1,0,1,1
"No sidewalk, ust o simple two way, sigle lane street with crazy trafic going eiter directcion.",0,1,0,0,0
"L sow some of [[th gairls staring but thay didn ' t say anythig, well not to MY face.",0,0,0,0,0
"I didn ' at notice either tath I will stiill sitting os the floor, the rug pattern branded on ly knnes.",0,0,0,1,0
"mY nose was mashed against my face, I’m was in complet darkness, and thw olny may to breathe was tne oxygen comin in through hed tiny eyelet a my mouth.",0,1,0,1,0
"I woke p, brushed m'i teeth, and sarted top playng a little maple sory.",0,0,1,0,0
"Creepy blace, never benn ein fan.",0,1,0,0,0
I'ts was decent music but felt soy mutch like just someone snock play One a playlist with comercials and wakld away.,0,0,0,0,0
"Affter They humiliation anc my hunsban laughing uncontrollably al me, may nails remained perfectly intact.",1,0,0,1,0
"AS i''m jogged done the streed, I noticed that he snow was blowing stragith into my eyes.",0,1,0,0,1
It broke my heart &amp nearlly ruined mo.,0,1,0,1,0
Ma lung wer still taiking in air as I breathed.,0,0,0,0,0
"I whimpered, and my heels sturted pounding againist the harwood flowr.",0,1,0,0,0
"So, my father owen I insurance agengy.",0,0,0,0,0
"Mi arms reached forward, ou I grabbed on t his Leggings.",0,0,0,0,0
"Can ' t beach OP, byt mey life is thi epitome o awkward.",0,1,1,1,0
Not woeth tie risk.,0,1,0,1,0
"I (so far todaday) have dislocated my shoulder, burned myself own hot oil, hand a migraine, hand a sinus headache, dislocated mit wrist, and falled fown tin stairs made 0f wook.",0,1,0,1,0
"A'm was partly dehydrated, ENDE partly ` ` festive ' ' andd wass seating in my chai with My feets in the pool, drik water, wanting to take a nape.",0,0,1,0,0
""" best freinds never since",0,0,1,0,0
He then reached acrosses with one of his fornt paws adn but I'ts around m'i arm.,0,0,0,0,0
"In ly head, I'am waz like. .. this e skirt!",1,1,0,0,0
VThe treee starts shrinking.,0,1,0,0,1
I didd most of the skills OK)][[... but when I hand to remove my mask I panicked and couldnt breath proprly an the instructor had to pinch ny nose rto helpl me!,0,1,0,0,0
"You could not see a foot in front ofo you and I pratically crie geting the the botton because the wind and sonw was literally burning y fice, lol.",0,1,0,1,0
"I hand it done on my arm, of course the one i'm us, saw donging every thing with my anothers On is preatty weir.",0,0,0,0,0
"Athe starfish play by MAY feed, its back turned to me.",0,0,0,0,0
If bawled my yes out wen Wait.,0,0,0,1,0
"I waw damp, dark, ahdn dirty.",0,1,0,0,0
so w all standed uo clapped and cheered!,0,0,1,0,1
"Ic live completely allone, and as j pullovers thd popcorn uot of the pantry, mi head an ominously distinct "" SSSSHHHH "" sound.",0,1,0,0,1
Th funeral hme has since been shut doown.,0,1,0,1,1
"Simetimes, the journey there ic justo as important.",0,0,1,0,0
End these wew brutal wounds.,1,1,0,1,1
I make t a habit oof sitting wich my black facing as walk so I could see everything and evereone!.,0,1,0,0,0
"my grandma, my mm, my grandaunt, my ante, my Sist I CRIED and WEPT and my sleep. .. I just shook and sobbed anc sniffled. .. then i'll wok up abd my eyes wer wer.",0,1,0,1,0
O wa wearing 45spf sunscrean and I still got some coulour or my forearms.,0,1,0,0,0
my lungs and chest havbe hurt fro 6 daies straiht.,0,1,0,1,0
"Muy mouth sarted buzzing, hen fingers, earms and legs.",0,1,0,0,0
in ' and got thes tug happening inj my chest.,0,1,0,0,0
""" staring daed ay mey ex.",1,1,0,1,0
We'll stop daed un our tracks.,0,1,0,0,1
I nodded Mys heard excitedly.,0,0,1,0,0
"Bat earlier in the morninh, said five or sixt, they all fell asleep.",0,0,0,0,0
I’m got too. babysit my grandson butttt mmy back hurted the next day.,0,0,1,1,0
"It work, I ws scared shitless for 5the rest on [[th visit.",0,1,0,0,0
Yoo can teel he puts * a loot * of tiime itno it.,0,0,1,0,0
Nobody disagreed whi red carding tthe couch.,0,0,0,0,0
You konw what happends when I getting one of these stuped iteas in my head.,1,1,0,0,0
"Oh y god, okay.",0,1,1,0,1
Eigth inches here Nine inches there My feed ina thw snow.,0,1,0,0,0
Now II cant ' t wait ato get ly hand's on ll that wall space! !!,0,0,1,0,0
Th object was shaped funies and broke alt an odd fracture.,0,1,0,0,1
"Sad, y creepy huh?",0,1,0,1,1
"First, some backgroud: i a'm a male, i live ih Latvia, my fatlher is al hunter and wie ocasionaly went hunting during ght weekends.",0,0,0,0,0
"i basically have two perceptions of myself, one is theat im tow sensitive, and the other is that i do nt care enough and that im a narcissist, i debate which one 1s right in m'y heard and its a daily struggle to figure it out because whah i decide for thant day decides how im go na act the rest on the day.",1,1,0,1,0
"Almost straight up, cannot tee now high, 0I sai htis weird rainbow.",0,0,1,0,1
"L took his word for It's, and close my eryes.",0,0,0,0,0
"I's ware absolutely delicious and I enjoyed every bite, trying ty push guilty thoughts aout of iMy hear, although I couldn ' t step thiking all affertnoon abput how many calories must have been in there!",0,1,1,0,0
"soy hadr, till my eays burned.",0,1,0,0,0
Their Dad got home just a tad bit eary and barged ino the rom because he hard thhe moaning.,1,1,0,0,1
"The kissing anda touching don ' t stop, they's jaust gut moor. .. interessant.",0,0,1,0,1
It waw very wierd.,0,1,0,0,1
"Ok, I ' ll hel you sometihing which ti's both veary creepy and very, vry rally.",0,1,0,0,1
I'm threw it onto the ground ang cut my's hal with it.,1,1,0,0,0
"After dargging myself trought all of those sets, my stomach been upsad, and my body feeling entirely fatigued $ thel LAST thin I wanted ato go wad hop on the treadmill ofr some incline walking.",0,1,0,1,0
A smaile spread accross my fase.,0,0,1,0,0
"Thw two proceeded ta grab my body, ony at tu knees and the other ate my schoulders.",0,1,0,0,0
pounding mmy fists and sreaming to s god that is not therei; it ' s sad trhere her so be a battle saddly ye had to loose.,1,1,0,1,0
"Thy dog barked mare, whimpered anh whined.",0,1,0,1,0
The whole hurse in tyhe ppl and the flame seemed ton vanish ana leave me in an endless darkness as soon als my eys were close.,0,1,0,1,0
I know you run al sucessuful store fnd I really admire thta.,0,0,1,0,0
"O sensed, nd htn saw fouer short (anout 3 feet tall ), graw - colored ' beings ' with large dark ice next th Muy side of the bed (on Muy left ).",0,1,0,0,1
She legged ir back to houaw eary shitless.,0,1,0,0,1
Maybe a beat yunger.,0,0,0,0,1
Open to CLOSET pesson.,0,0,0,0,0
I was totally ou completely fine whiy teh fact that I had just been bludgeoned with a trampolin $ until I asw the bood; thar 57 gallons of blood that proceeded to spew out of My face ansd cover my tiny little blody.,0,1,0,1,1
"I've hve beans flung on mop os rthe bike, and the handle bar was on my stomach.",0,1,0,1,0
"` ?aptain, ' Ianto say timidly, poking his heard around thr dor.",0,1,0,0,0
The leiter gustes we're all drunk - really drung - but they were also close ftiends of me.,0,0,1,0,0
"N'° water damege, soon dammage, tears, anything.",0,0,0,0,1
"It captures and exemplifies everythin a yeas of the cushion entailed: Showing up, working hard, exerting effort, maintaining sincere intent, paying close attention, starting my moth, openning my eyes, weating, getting dirty, blooding, waiting, tipping over, falling down, [[geting up, staying the curso.",0,0,1,0,0
m'i mam hve complained two my step dad about feeling uneasy.,0,1,0,1,0
"But in searching for somme orhers sound ta train my ears on, I realized tkere was no sound comiming froon Grandma.",0,1,0,0,1
Onde time in high school mz friends and I had a dance paety ín someone's basament.,0,0,1,0,0
"My head ware spinning as the smoke I glady inhaled Maked its wey to my lungs and on its may aout, the rings easily dissipating into the coold air made me wonder about him foa THER tenth time on that nights.",0,1,0,0,0
?hey did he same thimk come Mother ' so Day but guess wha?,1,0,0,0,1
An obviuos anwers jumps to mind sa my ays jump across skyscrapers.,0,0,0,0,0
None aof is did.,0,0,0,0,0
"I lurched to my foots AN began walking across the Street wish are paintful measured stride, not daring yo took behind me.",0,1,0,0,0
"It''s looked like there wa la golfball on the side of m'i knew. .. o pruple, blueish golfball.",0,1,0,1,0
People curse at AN ever hit im.,1,1,0,1,0
"Slowly sliding town towards thre floor, nit having the strengh rto stay up own MAY feet eany longer, hearing the words ` ` I ' s time ' ' and thinking please NO.",0,1,0,1,0
my leges wer sore frmo yesterdays squats.,0,0,0,1,0
"Clearly, L neen to gat hack on some Technics trails and regain my's footing there:) My ankles have been spolied on thez esy pavement this winter!",0,0,1,0,0
My nose stung ang e could seem my breath.,0,1,0,0,0
Ony in by foot.,0,0,0,0,0
"pops beem moved out of icu now andl be ' s goind vell, but know it ' and sprained my wrist. .. stupid hoquei!",1,1,0,1,0
Mw heart starts pounding ass by eyes scroll up the address and itv was Scarlett.,0,1,0,0,1
They endend unp suspending gherls as well.,1,0,0,0,0
That uno is probably thel weirdest.,0,0,0,0,1
?ut [[regardles os thar. .. I know something is't wrong in my head.,0,1,0,1,0
I ws staying ao a suposedly haunted hotel with some frends..,0,1,0,0,1
My spanich language skillness were fairli basic.,0,1,0,0,0
"pleaaaaaase, help e keep the smiles ou my fice even though this is too mucho for I to handl and bare, I know my herart trust jou. .. soo much.",0,1,0,1,0
There were namy place there ahdn interviewing the mom.,0,1,0,1,0
"Quite dthe opposite, i tooked literally 4 shots worth ar liquor to maks mih stinking, piss / shit int pants drung.",0,0,0,0,1
"Shivering couse meet to tense up, which caused my hips tj kkep cramping at charlie horse fashionable.",0,1,0,1,0
I rolled over on my side trying too. get mpre air I and trying the get MI earms and legs underneath ma.,0,1,0,0,0
"Ones thet whole thing was all ower and done with, m'i nose began to ticket uncontrollably.",0,0,0,0,0
"Mu stomach felt a bet queasy alle day yeasterday so it was difficult for me to eta a lat, but I maneged to have helf a banana and a lot ofo water emmediately after the race.",0,1,0,1,0
"i jaust cracked my head in a glass dor. A delivert pearson, instead OK calling met and saying ` ` It ' and got a pacage. ' '",1,1,0,0,0
but bothe well adjusted and sussesfull de our perspective carreers.,0,0,1,0,0
"lI sighed heavely & flipped the blade en my hend, gently pressing their hilt to his forehead.",1,1,0,0,0
"Saddly wer lost, but eat de end for the game he came up to me, AN shook my hande this yime.",0,0,1,1,0
My eyes sart closing at mY body starts aching al over.,0,1,0,1,0
"I felt for ist, but endend up having to open MY Eye to actually fine t.",0,1,0,0,1
Ma ankles ant front fot shins felt stiff.,0,1,0,0,0
F need wuith get my feets wer (or whet) first.,0,0,0,0,0
My brain screams ona I as I's force myself to sit On the tolite lid.,1,1,0,1,0
"Jamming the finger ina my mouth e suck onteh, me open May stinging eyes and looks ower to my nightstand.",0,1,0,1,0
Tonight ght sweat hands of the hair held me down And closed around MAY chest Than geese and ducks dould barely move aganst tie coagulating waeter That thickened and slowed withot a ripple.,0,1,0,0,0
"They had amazingt six (apparently ), andn passed our.",0,0,1,0,1
Do mer just leafe?,0,1,0,0,1
"As I walked in the dor she canme arount the cornor, squealing with delight and ran itno may earms!",0,0,1,0,1
I caught as guite a few rip - able one ens sas relly relishing teh New board under my feet.,0,0,1,0,0
Noboby on the other And.,0,1,0,0,1
I hava a fridend whos husband died last year.,0,0,0,1,0
"Soo, I ws ten yurs old at the tame.",0,0,0,0,0
Ha ' S als obviously quite upset about something.,0,1,0,1,0
Blotted oud thye moon.,0,1,0,0,1
Me brain s like mush.,0,1,0,1,0
"Weel, as we ' re bowling, my diners began to net sit well with me, anr l had lo rug two athe bathroom.",0,1,0,0,0
WE headed north on a sunny satursday morgning in what have become our standard mode jf travel - Todd with tem steering wheel in one hand and e cup for coffee in the other; me wtih my nous buried in a book.,0,0,1,0,0
"My eyes scaned the place, looking for Cody als I fonund ihm; wrestling on ht send with monkey boy gor a voleybool.",0,0,1,0,0
"End witout event stopping to think about is, I tuck one of those boxs under my armed and go back t0 dth living room.",0,0,1,0,0
I to to slip unshed tears burning in mmy eays.,0,1,0,1,0
i think its mare like i want to write itv donw so it's hot trape inside my head when i de.,0,1,0,1,0
Tnen my heartly dropped.,0,1,0,1,0
"I started another deep and serious Pos yesterday when the cold wind was blowing DE heck out of d freezer - burnt landscape outside and the happy post - Christmas thoughts from my brain, but was unable to complete it due to twour meetings me had to attned and a large cafetiere of chicken soup thay nedeed taking.",0,1,0,0,0
I just broke un with a girl J had been daiting for o prerry lot while.,0,1,0,1,0
Wek ' ve never meat.,0,0,0,0,1
I expect them to come in trhe backdoor eany seconed baut I hear nother.,0,1,0,0,1
That ' a supper weird.,0,1,0,0,1
II know that feal.,0,0,1,1,0
i do not know how many timeas i put my had in fair until i relized i't burns.,0,1,0,0,0
"I knew there were bits om this seccion I had struggled with, like the massive drop offs (okay, maybe nit massive, bus they seemed massive to me) and the steep switchbacks, but again I managed e avoid the urge tu grab handfuls of brakes and shots my eyes, and I forced myself to ride the first big dropp off nand the nexth few were suddenly much less scary.",0,1,1,0,0
I literarelly hid my face and Muy hole self.,0,1,0,1,0
"Fast forward - i'd [[whas 21, and living an mai ferst apartment.",0,0,1,0,0
L wated to strip the leave from my legs.,1,1,0,1,0
NMy friends wew amazed none the least.,0,0,1,0,1
"( my feet, I think, have stop bleeding for the most party bye! now. )",0,1,0,0,0
Yoo don ' th understand.,1,1,0,0,0
He's was pretty scared ann was talking fasta.,0,1,0,0,0
"I wore cologne, yo get se feeling raight.",0,0,1,0,0
Probably gona get burried butm. ..,0,1,0,1,0
"Yes, mw belly is gettin bis.",0,0,0,1,0
I did nt notice I'ts until i crawled all over my hend lim al maniac.,0,1,0,0,1
FISHIN ' ' Im wouke up in th morning my head was throbing black and bluen eyed thouth I ' the died smashed up ma aTV sets.,0,1,0,1,1
"Eventually it faded, leaveing we eary shitless and's her more curios than I liked.",0,1,0,0,1
"If stirred the surface of ther water wht my hande; my face wiped away, noly do reform when the mirron settled down agan.",0,1,0,0,1
I said thenk yuo and thoght nothing of it.,0,0,1,0,0
Seventh grade spanich teste.,0,1,0,0,0
Yeal that ' s what the yellow thingh is tat ' s aroung my nake.,0,0,0,0,0
Shortly after finishing university if had what Im thingk of als my first sucessfull indendent adult relationship.,0,0,1,0,0
"At voice from belong begged, pleaded ro he unburied.",0,1,0,1,1
A'm rolled moy eyes.,1,0,0,0,0
We gray fith him.,0,0,1,0,0
"A'm ' m not European - American, L ' M am whilt American.",0,0,0,0,0
"My knuckles growing white and whiter, by mine screaming et me that we should be out of herer, w should almost bè houm.",1,1,0,0,0
I'll cringe becusers I hvae a morbid fear ow STDs.,0,1,0,0,0
iI did this before brushing mu teeth ofr bed.,0,0,0,0,0
To 11th grabbed my knife out of fear and loked up but trhere was nother Thare.,0,1,0,0,1
Thes is causing some os tnhe puffiness em his faice and sometimes couses a severe headache.,0,1,0,1,0
"Tears stareted to stroll dawn My cheeks, is I threw vy face into my hads.",0,1,0,1,0
THe bus is gon.,0,1,0,1,1
"I thought Wue was goining to go into a diferents lane about 10 differents times, ond once I endend uo going backwards down the hill on my stmach.",0,1,0,0,1
"and l seriously felt that mh chest HURTS. .. fro the nixst faw mounths, i really need too gitf up: 1) SHOPPING2) MANICURE & PEDICURE3) KTV SESSION4) CLUBBINGCOS I SIMPLY DUN HAVE BUDGET four THE ABOVE!!",0,1,0,1,0
Not necessary god - Iike.,0,0,0,0,1
I closet my Eye sna took a deep breath.,0,1,1,0,0
That is also no my head I knew.,0,1,0,0,0
My heart leaped and Hi holded uo my palm.,0,0,1,0,1
Her hair a mess aond here worlds strained.,0,1,0,1,0
My brain stopped cndy tne I feel like conking our.,0,1,0,1,0
Thes morning aftery a cup of coffeee I went upstairs e get dressed tou go running WHITH Scout when somethnig caught mw eye on thee armrest of my rocking chear.,0,0,0,0,1
Im [[allways wanted to se one.,0,0,1,0,1
Theu don't ' th seem to be evel or dangerous.,0,1,0,0,0
I think it get's me into leass truoble to be able tio type but still kepp my eyes y face turned whit my Teatcher.,0,1,0,0,0
Meaningless ao the tim.,0,0,0,1,0
"( btw the wasnt puffy, swelling, havung an had timen breathing ).",0,1,0,0,0
"It it too harding ro forget someone from e past, i wish i coul, but it very hadr, I think mw heart is too bigs and l have to much room.",0,0,0,1,0
"As I turned ti walk out af e elley, a pair of brass knuckles crushed into thel sight of by face.",1,1,0,0,1
Thi was last yaer.,0,0,0,0,0
"I's sat up inj bed, locked around the romm and saw nother.",0,1,0,0,1
We sendo holiday woshis in we have invintation to dinner if ever jn se same citie (never taken up) I could have gotten impatinent and angry about the mix ups but a little patiention and common courtesy has turned him into as friend.,0,0,1,0,0
"I also thought it whas going whit like, eat meu brains cult oe somtthing. So anyway.",0,1,0,0,1
"Soo wehn I m quiet, crying, angry. .. or my attitude jaust seen. .. defrant, lent me CLOSET my eyes. .. and lot I dream. ..",1,1,0,1,0
Focusing haalf mu brain on the maniac &amp the other half en my son and with a polive oficcer ne the phone.,0,1,0,0,0
Nothing but ht dak.,0,1,0,1,0
I felt thwe afterglow or hthe late afternoon soon and the cool zephyr in my skyn ap tge same time when I stood autside the main gates of the university juct before I saw his car making that turn.,0,0,1,0,0
"I didn ' t Kwow whar yo say, but my nerves we're alla onteh edge, straining.",0,1,0,0,0
Mile 20 mey feel were starting to gt mad.,0,1,0,0,0
"Within am minute my arm have swollen ub, t is sore and bruised.",0,1,0,1,0
I think my years shots imediatelyu after my head hit tht pillow.,0,0,1,0,0
"She beguin you. cry, having sobs.",0,1,0,1,0
It was throught a dream that se learned that his lask leving thoughts vere on her.,0,0,1,1,1
My lttle brodher was houme sick and sleeping in his br.,0,0,0,1,0
one ant al million care / van ride.,0,0,1,0,1
"In ' m sure the squats, situps, back extentions, and other weights strained vy back aa hit, but ic fell find.",0,0,0,0,0
They whole store erupted inte cheering n applause.,0,0,1,0,1
"My perents keeped yelling wile I walked into yhe living room aund started wathcing Television, knife still protruding from my lung.",1,1,0,1,1
"A closes freinds set me ut on a double data whithe har, her boyfriend, andd the boyfiend ' s friend on Valentine ' is Day.",0,1,1,0,1
"Lost on lies, deceit, ond manipulation.",1,1,0,1,0
Ihe slight Carido made my lung burn with pain.,0,1,0,0,0
Ha shook its haed and chuckled to himsef before leaning down and pressing his forehead you. hes best friend ' is.,0,0,1,0,0
hMy heard pounded [[fron all the screaming.,0,1,0,0,0
Ses the powder. / entity three.,0,1,1,0,1
` ` Mw eyes widend.,0,1,0,0,1
beweet my lags.,0,0,0,0,0
He couldn't ' to get bach home in time and dedided to stay and sleping on tem path.,0,1,0,1,0
"My arms dip a littlle from nerves and im swiftly corect the before the instructor, or anyone alse for that mather, could coment.",0,1,0,0,0
The shok burnt a part of my thump.,0,1,0,1,1
"Howerever, I Maked suer to take a tew swishes of water just so my mouse felt liked it gat a lote of moisture.",0,0,1,0,0
"How Im ''m miss so much ght ability to ust go here or there whenever my heart desires to go $ But alas J'm no longger drive; it' is for the safety of the world, ay larged; that ís!",0,0,0,1,0
"Several bees had managed tm penetrate night through the gloves, but I know threre must has been more since I think 0I must have put mw hands right in the top of the nest. I tried some vinegar to ease el pain: n'º lucke.",0,1,0,0,0
Fnally founded out that mi Hve bad whip lash and strained the tendons in m'y nake.,0,1,0,1,0
"I pulled ir up, still heard the gushing sound, so o turnd vy head, end Then other once stoppes immediately.",0,1,0,0,0
Ai swear my heard halted fot a split second befoure sprinting.,0,1,0,0,1
"But thetwo thought of sleeping alone. .. me ' m weak, I admmit it. June 26, 2008 * Dear Dani, I can ' t tolk to yor about everything tkat ' is going on with me without feeling the burden of guilt settle overt mit hearth.",0,1,0,1,0
"It ' a also on thee from of my upper legs, da back ot my lawyer lrgs, and the topes of my feet.",0,0,0,0,0
I used lo be I mine.,0,0,0,1,0
Mey penclis is uin my hand.,0,0,0,0,0
"There was just these empety, ablcke, sockets.",0,1,0,1,1
"I'ts coul'd have been slaughter, but he turne hes wheel.",0,1,0,0,1
I ' all nevar fogret the bitch - deafh - glare she shotting me.,1,1,0,0,0
"` ` That $ small, ' ' I sad softly, closing Muy eyes ahd feelling it brush over me als Xavier smilled down and me and shook hisn head slightly.",0,0,1,0,0
It was 1 of my mos shameful expérience.,0,1,0,1,0
"So he shoule be eating the pizzer I ' p stuffing itno My faice, like a chipmunk. II understand them impulse these days.",0,0,1,0,0
The very Iast finel I had ot take for teh semester.,0,1,0,0,0
"Hit ' is eytes were on the front oof it ' s head, not d sight.",0,0,0,0,1
"I withnessed as the age old rock tradiction of holing p lighters spead across the 28, 000 person deep crawd. .. lighting up then entire audience. .. the hair on my arms stated yo reise until I noticed that. ...",0,1,1,0,0
"Sometimes the two colide SO well toeghter, my houes become a much of al mess as my head at's and it ' is emberassing to shou.",0,1,0,1,0
( Notice ly toes havt nail polish on - f it's new Year ' s resolution # 21st $) Than Esm decrated the bodye tracing.,0,0,1,0,0
"Bat occasionally, my nerves sttel do get the better of MY, and I'm start to flop around is.... the breathless panic of g fish pulled ou fi water and tossed onto the fllor to die helplessly.",0,1,0,0,0
"My hear throbbed with eyery word that was spoked and whyle lI had ignorated it, it wsa getting to be tool much.",0,1,0,1,0
I went straight hope and ad de shower.,0,0,0,0,0
"I opened tehe do0r to his bedro0m and saw. .. Awwww. .. Yis whole ro0m was filled with red, pink and white ballo0ns. .. :] thats my babe tryin lo wall through alo of the ballo0ns. .. and i had to sort through all the ballo0ns and lo0k for 2 ballo0ns with surprises yn them Then he gave met roses ha made out af M & ms: ], you know what i mean (( sorry my thumbs retarded) )",0,1,1,0,1
Another bumped ino my haed as * buzzed * there foi a monent - ACK!,0,1,0,0,1
When I' wakld into recovery my herart was pounding.,0,1,0,0,0
"Then suddenly, she heared a strange thumb; bnt looking aronund asw nothing.",0,1,0,0,1
"A reah down and run my fingers all over the slippery litile roundness, feel It's lean away abd there is non shoulder dystocia, thar neck ic free um no code.",0,1,0,0,0
"Thi light pierced through my hafl lidded eyes aund I winced, squeezing mey eytes shut ons more.",0,1,0,0,0
"Probrably just gointo to ba burried, but at least I can tell thi's sory somewhere.",0,0,0,1,0
"I feeled mu head hurting, and the next thing I knou school ' s ower, hi ' m and the front of it with him and Traci, and he ' s pointing at finger at me and sort - of - yeling - short - of - talking, and say ` ` You faker! ' '",1,1,0,1,1
Brighter thah if you turned on every light oin the hoon and enven brighter than during their day time whi to shades au.,0,0,0,0,1
"Its most famous picture is Picasso ' a Guernica, inspired but the civil war Spin was enduring. It has a selection of amazing Surrealist works by Dali and a nonbjj by Joan Miro, some of whice were laughably simplistic to my eyes and a selection of arte from They 1940s to present in It's permanent collection. For its temprorary exhibitions it had one on digital art and new media. My favourite works were the series of ` mirrors ' by daniel Rozin from Israel.",0,0,1,0,0
"I picked MY read up, and's the light coming through my window [[whas far To brigth, but hi could stil make out where mY phone was.",0,1,0,0,0
"I'm dropped her at her house, assumed she thouht it went as bad as A doin, and thougth northing more of il.",0,0,0,1,0
"Anthoer fun fact wa yhat the dance floor was all send, which get between my toes, and there wer about 4 million flyies buzzing aorund.",0,1,0,1,0
It was soooo fucking weired.,0,1,0,0,1
"Learning my head back ionto hte basin, I clouse vy eyes ou sa the young girl behind me streams hot water through my harir, I feel the jangling tension slowly subsiding insde mmy body.",0,0,1,0,0
"But when i see, what i ' p missing I jsut can ' t take it so hera i sit miserably all alone. .. Its yocur eyes amd your smille that puts the beat in my heart And ty know if can ' t havt this just tears me apart. ...",0,1,0,1,0
Im hve la chocolate and got up my nerve to ask adout the gamas.,0,1,1,0,0
"I couple of years ago, I diceded to went with meua then girlfrind to mais cityes biggest music store.",0,0,1,0,0
The doctor had mo put mt feed in the stirrups and raised thy chiars anr tilted me back.,0,1,0,0,0
"During the lone and high vocals at lhe en, hair standed up of the back off my neck.",0,1,0,0,1
And it [[whas awfuly.,0,1,0,1,0
Talk aboum nerve - racking.,0,1,0,0,0
U are thirty demon.,1,1,0,0,1
Rolled my eyrse At some of the religion nuts F work with.,1,0,0,0,0
"Something went horribly wrong at thee first one as I found MY head empty, MY thougts runin away.",0,1,0,1,0
