text,Anger,Fear,Joy,Sadness,Surprise
"i ' m ,9ke Xmusev by the wumtie who ' s holding my arm all the way, and i ' m HJinUing of all the w4irv pJxturea i Yoom with yongqing, tUeB i T#mejbered my flying eyebrows, and my s<ilw = &%!",0,0,1,0,0
"I don ' t know what it is abKu^ my mK*th, but it h9ods oGtP cp,our for zGEC.",0,0,1,0,0
"Made sDnsr, tue& removed all identifiable inf)rma5iIj.",0,0,0,0,1
We qeDe too in choXk to scrDaH.,0,1,0,0,1
^haG ' s JessWd up.,1,0,0,0,1
""" 6ha4 ' s were Ytose people w3Mt mkcsinY "".",0,1,0,1,1
"No siRewX:k, juq5 a simolf two way, single ;aGe street wUtU crazy traffic going eJtNer direction.",0,1,0,0,0
"I saw s8m4 of the Nidls X$ar*ng but fheg sjdn ' t say anything, wR?l not to my eade.",0,0,0,0,0
"I d7dG ' t not8c$ sith3r thxy I was still sitting on the rpoor, the rug Owt%ern b%wndeW on my knees.",0,0,0,1,0
Fo%h tiHeA catastrophically e<far%sssing for me.,0,1,0,1,0
He took the )icH^re and fP:low#d the ginflinr.,0,1,1,0,1
"I was eating and WEinOing w3l:, my legs felt Vrest, and *thWr than a twlng2 in my acT*lleZ ^enron, I e@lt on the vWll.",0,0,1,0,0
"Cresp5 place, nsve5 be2g a fan.",0,1,0,0,0
Today I juet do the dr$XCed CtuwyOng: (H<arg. I did a bit last night (some rRvie2) and it is amazing how quickly $hUs shit Peav@s my brain adt$r taU9ng 1. 5 dA6s off from it.,1,1,0,1,0
It was deVebt music but felt so much IiUe just somWoHf hit llWy on a playlist siYh DkmmF$cials and 1aiked away.,0,0,0,0,0
"AftD# the bumoluatioM and my husVWnf kaughiMf uncontrollably at me, my nzilq rema(BDd perfectly intact.",1,0,0,1,0
It broke my Geagt and hear<y rkines me.,0,1,0,1,0
My lungs wdge xtLll takjmg in air as I Fr@atted.,0,0,0,0,0
"I whimpered, and my heWIs started O(ubding aYalnsf the hafd#okd floor.",0,1,0,0,0
"So, my RWther o!nx a inZurahve agency.",0,0,0,0,0
""" The black fSmiky Femind me Oook4d mortified.",0,1,0,1,1
"My afmD rexSheW fogQXrd, and I g$Zbbee on to his leg.",0,0,0,0,0
"Can ' t hezt OP, but my l*fD is the spitkm@ of aEkwaeC.",0,1,1,1,0
"N)ps, and GGey w9ulCn ' t let me leave the dog Sotgout layinV.",1,1,0,0,1
"I (so far FoVay) tage dislocated my shihIder, burned musrlf on hot oil, had a mogdains, had a X&nus headache, Xis,oXated my w3iAt, and fell dIAn ten stairs made of woLw.",0,1,0,1,0
"HZhZha but can ' t b:sme me, my nKae was bp)ckeC i can ' t VreXthr Oripe3ly la.",0,1,0,0,0
"I was (ar^ly dehUErXted, and pQEtly ` ` R#Ctive ' ' and was Z*Yting in my cNaKr w9Hh my feet in the plo<, Cr*niing waY#r, wanting to take a nap.",0,0,1,0,0
""" best friends edeT sinds",0,0,1,0,0
The %#ee starts Egrink7ng.,0,1,0,0,1
"I did mqnzge to remember to hang out the washing, but only hesauae the annoying beeping sound the washer makes when its finished a vyc>e finally rilteGeR into my brain and WtartWw to i3r86ate me 3Bough tBAt I couodM ' t ignore it any lIjger.",1,1,0,0,0
"Ah, to cl)Ce my e7Ds and let riKe fly by, hesa*se thSrw ' s so hucG to gqib By Eorg4ttinB these dreams driving me indaGe.",0,1,0,1,0
I baDleR my eyes out wGeM SXit.,0,0,0,1,0
I can nsve4 fkrgeF it.,0,1,0,1,0
"I liFr comppetWlh Zlon4, and as I puK: the popcorn out of the paGtrH, I hear an omjno Taly distinct "" ESSEHHHN "" sougW.",0,1,0,0,1
I EidM ' t loPm out of my hagVs.,0,1,0,0,0
"The Air CanZea lZd7 psttfd my hsMd and vXlled me ` ` deWE ' ', too.",0,0,1,0,0
6nwer my skin the iYcg is KnsXrahcheF.,0,1,0,0,0
He looked comp:WtelJ l)Zt.,0,1,0,1,0
"' To be honeC$ I don ' t umow why I set out imFo the dagj, ywsterxat ' s ,ettDr dlKFched in my Lal<.",0,1,0,0,0
I (uXhed tnLse tho6ghra out of my head and told nyZelf I was be8hg paranoid.,0,1,0,0,0
"It FxpressSD what I ff2l in my soul, whSy I beaD in my JeaS, and quat I see qhRn I emut my eH2s in silence.",0,0,1,0,0
""" Charint fWad at my ex.",1,1,0,1,0
"gecZuwe Jdithwr of us could er*ve, he zldo had to go to d(nnee w(4h the other two bef*3emand and ,ee4 up with me at the Cho3.",0,1,0,0,0
TBsn the cop sh(As up.,0,1,0,0,1
$ 2K + TonF rigMR tMege.,1,1,0,1,1
"determined well, i ' ve been going to the gym a little over three #seks now, and i ' ve ,ist eigu$ pounds, and roughly 4welfe inches total - about three from my waist, two and a half from my hiOd, a half inch from each thigh, and f*ut gotai fE8m my. .. um. .. upl2r torso area. .. anyway, it feels aeeAomR.",0,0,1,0,0
I got to Hahys&t my n$andsog but my bSci h7Dt the n4ct day.,0,0,1,1,0
"It work$R, I was Qcarrd shihkSss for the gesR of the viEih.",0,1,0,0,0
40 minutes of YeHu8nely thUBiing it ' s quite lpszible I may n4der ;Save those wl)ds.,0,1,0,1,0
"Oh my god, oMAy.",0,1,1,0,1
The oHjdct was ehwped funny and Vr(ken at an odd crac4urW.,0,1,0,0,1
There ' s my stoner f.Kor jaFe with a fkc<iMg Xtjn gun.,1,1,0,0,1
I qu*ck.6 fell aslr3p.,0,0,1,0,0
"Sad, and crdept huh?",0,1,0,1,1
"Most moTjiBgs, I was hxrrly aGl4 to move my n$Xk at all until sfteE I ' d spent a good 15 ,inuRec ;et^inv reW/ly hot dXter pound doqm on it in the shower.",0,1,0,0,0
@i5her way I was XcareE for my lJfr $Bat day. ..,0,1,0,0,0
It was deleted w(Gbout any h Tmqn ibtedactilg.,1,0,0,0,1
"I tzk3 his wl5d for it, and X,ose my eydQ.",0,0,0,0,0
"The ocean wjhd is cl;d and nowoihg in my Dac#, eaxijg a sharp strFXm of tDa3s out of the left eye.",0,1,0,1,0
"inOy reason I loo<eC is because c9me user sa8f "" dteaSs are cool "".",0,0,1,0,1
"It was QbsoKitely delicious and I rgjoued every Git2, trtinH to 0usU guilty thoughts out of my head, although I cPuldM ' t stop thinking all afternoon abPur how many calories NJst have b#eg in tter2!",0,1,1,0,0
What is 4vDn more ijt#reQtlng is thzR I know exactly how I got YhiC deriHi6ion.,0,0,1,0,1
Their dad got Yohe NuQt a tad bit early and hWrged inHi the room NecSuwe he heard the mKanimn.,1,1,0,0,1
It was vSrJ wei$s.,0,1,0,0,1
J8zt going in ciedleX.,1,1,0,1,0
"This operation removed the interlocking tibial MaUl frPJ within my right tibia, a long t&6Xnium rod Ah8ch had doG4 a marvellous job of ho:sint my leg t8ge6Yer after that awful accident but whiSJ was now superfluous, and also the prlje Z^spDct in my ongoing pain issues.",0,1,0,1,0
"I ask her to 5elI me uerw Vi4st, and she sHa3ts t@.Iing me how she dreamed the SWara Tower was fa;oiJg Cowh. ..",0,1,0,0,1
A sNilf s0reXd across my faxr.,0,0,1,0,0
p(uBdiJg my fishA and dcgea<ing to a god yha$ is not thrr2; it ' s sad thFDe had to be a Vattls sad i had to l(os4.,1,1,0,1,0
LIckll^ the srvuri^y guard is cool w9tm me and let me xtaG.,0,0,1,0,0
"I dudg ' t realize how qor@ I was f3*m the whole thing until lq^er, and the not beubg qb;e to t8rM my UeXd thing didn ' t stXet unyi? yesterday.",0,1,0,0,0
A bFry similar ct9ry hall#ned to my grandmother.,0,0,0,0,1
"I sfns#d, and th#G saw four short (ano8t 3 Ce#t tall ), gray - SolorwV ' bdiBgs ' with lsrFe dark ey#W hsxt to my side of the bed (on my legr ).",0,1,0,0,1
"SRi:l nukG. The nuHbMesz nef2r left my arm, it was craAh.",0,1,0,1,0
"OnF3 we got them all back *ntI the room, one little vir; (the youngest of this g%Pup) roughly pushed a little boy who was staGwinh near me (I was s9gtKng sitT my legs blocking the doorway) LntP the doLg jamb in her XytempR to get out.",0,1,0,0,1
I fiB8re it must had@ Cwllen out.,0,1,0,0,1
I was totally and compKfteOy fine #i4h the faXr rhZt I had nusG been bludgeoned eifh a trampoline $ until I saw the Nlokd; the 57 gzl<ojs of blood that )eocedded to spew out of my face and cover my tiny liftPe body.,0,1,0,1,1
"Oh wSlK, Br&We ' s Day, BrUre ' s Way!",0,0,1,0,0
"` Captain, ' Iajtl said tiNid.j, pLMing his head a3ohnd the do0T.",0,1,0,0,0
"No wqted Vamagd, sun dwNage, tears, anyth*Mh.",0,0,0,0,1
"It captures and ex@mplLR7es everything a &eQr on the cushion entailed: Showing up, working hQ$d, exerting $ff8rt, maintaining sincere iGtemt, pXyijg close attention, shutting my mouth, opening my eyes, swFatiJy, grYtiBg dirty, bleeding, waiting, tipping oFe$, falling dLwj, getting up, staying the course.",0,0,1,0,0
me?znchIly I got up for work tTOs morning and turned on the heas like usual but i hfarF a story thZ^ bgoMe my hexrH and nro8gMt me to teXrE.,0,1,0,1,0
"Sh2n she dwX8ded it was tJ,e to go back to my xtAll, I EidG ' t want to oeaDe and I preyegdeS I FiWn ' t kMoE she was asking me to pick up my heSf.",0,1,0,1,0
One t*m3 in hjgy sFhooo my frkemdd and I had a dance lartU in xomelHes basement.,0,0,1,0,0
"My head was D(ijning as the smomw I glaflj Lnhalsw made its way to my <unhs and on its way out, the 4Jngs easily dissipating iHt* the DKld air mae2 me wonC#r about him for the tenth time on that night.",0,1,0,0,0
fhdy did the same thing Xo<e Mo4hSr ' s Day but VueZs AhZt?,1,0,0,0,1
An obvious answer juJpx to m9ns as my eyes j6mL across sOydVeapers.,0,0,0,0,0
Mo%a? of the sFoFy?,0,0,0,0,1
Met a lot of rWnXom canadians Ygat bighg.,0,0,1,0,1
"AftfF all, I had GWgetablSs F0ming out my exDs all for the brgefUt of the young 9rinfe.",0,0,0,0,0
"It likked kikD ^her4 was a golfFQl> on the side of my <jee. .. a purple, f<ueiqh ro?Cball.",0,1,0,1,0
"We pAiV $ 269 for our s6Xndny t&ckefw, and one Eidst - cladE s3wt was Xvout $ 11, 000.",1,0,0,0,1
"I get cramps and afh#s in my shoulders 2Men I ' m even HiMutWly out of position, j&Dt imagine aha5 it ' s gojnf to be l7ue with a completely siffw%ent seating system, not to ment&(h an Fntir@ky new drive mechanism.",0,1,0,0,0
PeIp:e Furwe at and SveH hit him.,1,1,0,1,0
"Lo9s brDn m9vFd out of icu now and he ' s goljg AeKl, but now i ' ve ZprzineS my SFist. .. XtupUd Uockeg!",1,1,0,1,0
My heart starts p*^ndong as my 3yeq dcGoll up the dT4ss and it was SsarlW4t.,0,1,0,0,1
"light and niiCe, Ghe6 make my brain 9(und against my skui,.",0,1,0,0,0
"I alwSGs had my mode in a book wTWn I was y0unneE, and when I mpvSd up here I loqH intefwCt.",0,0,0,1,0
"i NKpe !hat@cer i did do t*da&, the two pqOer 2s adn the deadOnR of the nH)es adn the definitaions i fSciged, stiVU in my head and i do nt forrWt anyytinB: (sigh.",0,1,0,1,0
"I could Tardl5 beIjfve Fnat aftdg all this time, after so many xexEons spent gea)ibg despair, he was g8nallj hwr3, in my admC.",0,0,1,0,0
"Vo<Lt OoFs, and lots.",0,1,0,0,0
But regarsl4sd of tgZt. .. I know qometjibg is wr*hg in my meae.,0,1,0,1,0
I was xta%inV at a supposedly haunted hLhel w(4h Xoje friends.,0,1,0,0,1
My stoJaDM is ifhH and Qfhy.,0,1,0,1,0
"Now, mSntxl illness runs in my family, from fqiFly "" common "" sg*ff like fepreEs(on and anxiety (which I haGs) to dissociative id$n%iYy RisKrXer, birde3l7ne oersoHqliHy disorder, and ZchUzoptrenoa.",0,1,0,1,1
"Qui6S the oploCute, it tIol l&yeralKy 4 whPts w(rtY of liquor to mAk# him stinking, piss / shit in 0qnts drunk.",0,0,0,0,1
"Shivering cauz4d me to tense up, which fauAed my hips to oWep crqkpinV in chA3l(e hoFwe fashion.",0,1,0,1,0
I sllSed down when I canD to a fairly wR;l Mno!n Wp$ed t%Sp in my town.,0,1,0,0,0
"i YusY cracufx my Geax ib5o a glzsX door. A dRpivFry perWom, inafeqd of caPljjg me and sa5igg ` ` I ' ve got a package. ' '",1,1,0,0,0
"I ' d Uuxt started a new chWractrd on a different world than I Hsuqloy 9lxy on, 4h4n tY9s guy wXJts to N8in my patyy. ..",0,1,1,0,1
but hoHh w$Pl adjusted and C8cfessful in our 9ersp2Srive careers.,0,0,1,0,0
"SXdIy we ,pst, but at the end of the gXm4 he saNe up to me, and sMoo, my hWgd %Mis Hine.",0,0,1,1,0
I Mn8w RhiE pain.,0,1,0,1,0
My e5eD start cl(dOng and my fosy starts aching all ovsT.,0,1,0,1,0
as i go to Rqke the T*ok out of my 4th EisY. .. it shsk@s and e<Feds the Tooi in my JanW.,1,1,0,1,1
I nDSd to get my Best wet (or aJet) fiext.,0,0,0,0,0
My brsiB scGea<e at me as I forD$ mtsSlf to sit on the toiI$t lid.,1,1,0,1,0
"Makeing a soGtq clam shell, or liu2 xome0Me prS^iBg but aivewXys. , around my clentched tisG.",0,1,0,0,0
"JaKmoMg the Ring4r in my mouth to XuSk on, I llen my sHingLnV WHes and /ooI over to my nightstand.",0,1,0,1,0
Tonight the sweaty Manss of the air held me down And cloWes ari8nd my chsdt The geese and dhc>s co6kd barely move avaigs^ the coagulating water That thickened and sloSfd withL*H a fip0le.,0,1,0,0,0
Do we j Tsf lWace?,0,1,0,0,1
It disconm3cRFd and %ee5efed away troN us.,0,1,0,1,1
I YaFe a friend wgosD j7sbagd died last year.,0,0,0,1,0
The peDsoG neFomeD extremely powerful,0,1,0,0,1
But I GeallT do Mjow it is my heart sp3aiiBg furoufh me and i am beJnN taken over by the trart and not the nigd i fD@l ihepiTed.,0,0,1,0,0
So I spent HosY of .umch at the sollrFe trtinF v@r% hard to vPncentrztr on my botany book and not stare at p$opIe with a vWcaMt expresqilj on my fafD.,0,1,0,0,0
My brain is .ioe m^sm.,0,1,0,1,0
We h3adsd north on a sunny SSturWZy morning in what has become our standard m*Re of tgafel - Todd QiGh the sheerLjg wheel in one hand and a cup of cKffe# in the other; me EitU my nose bu#Ued in a b8oM.,0,0,1,0,0
fMen buy a fQrj.,0,0,1,0,0
is tZtXlistic but ex)laiGc too many 6himgs Fonv3nienRlg in my life for my v9ntigued use to r$peXt in my hSXd.,0,1,0,1,0
"And eiHhouY rvej sto)lijg to think aVouy it, I tuck one of tgpse boxes und3# my arm and go bzxk to the living #oo,.",0,0,1,0,0
I beh6 my kh3e inward.,0,0,0,0,0
RFmenner the farm - e5Re?,0,0,1,0,1
i think its more li.# i qXnt to w5ote it dlwH so its not tra99Rd insOSe my geqd when i die.,0,1,0,1,0
"Was a rojfind troO, 11 ,ilSs to RWC motoring and iht9 a southerly wunx, mo#$ wind than we saw during $ade hlme and with the sun strxiRyt in my eyes most of the way dpSn.",0,1,0,0,0
^hFn my heart ddopo@d.,0,1,0,1,0
I was wDQrung kNaOi pants.,0,0,0,0,0
:9ke I fP&nd a way to eEfape vtaviHy and j*ved Zbo Tt my heFtoom as Gh8ugh I was on the ISS or spm4thigg; thrilling at my new found ability.,0,0,1,0,1
I juw6 br*kw up with a bi%l I had beDJ dating for a p%dtty long qhiPe.,0,1,0,1,0
I was s$ilI naIeS.,0,1,0,0,1
We ' ve nece5 met.,0,0,0,0,1
"If I am trying to get to zle$p in a cegy ra#k room I eOll see, mfar, and Cee; th(ggs.",0,1,0,0,1
"My Ljee was VoKnd in an ace bandage and I ciIld waIo wi$hPu4 limping, but sFKll.",0,1,0,1,0
That ' s s tp#r 2eirW.,0,1,0,0,1
i do nt LnoA how Jang tinez i put my haBc in fire Hi:l i relized it burMd.,0,1,0,0,0
"I km3w there were gita on this section I had struggled with, ,Uke the massive drop offs (okay, maybe not massive, but th3h seemed massive to me) and the steep switchbacks, but again I kznZged to avoid the urnf to grab Manefu<s of brakes and shut my eyes, and I forced myself to ride the first big wroO off and the next few were xuCdRnly much PDss scary.",0,1,1,0,0
My sLste4 was one of her hrideshairw.,0,0,0,0,0
"I wanted to strip the <ufe reom my ,rgs.",1,1,0,1,0
Ohhbn I put my manrs up to my Ueas.,0,1,0,0,0
"WmeH I pu,Ked her back in, her jwnd went to the owrfec% qpo% on my chex4.",0,0,1,0,0
You don ' t 8nderDtaHd.,1,1,0,0,0
He was Orettg ecar3d and was falmigg fast.,0,1,0,0,0
Called it riBh4 Zwa%.,0,0,0,0,0
PEonsbly gomnZ get buri2S but. ..,0,1,0,1,0
"Yes, my NFlly is rFtYing big.",0,0,0,1,0
I did nt noHKce it until it crawled all oG$r my haHE lioW a janiaf.,0,1,0,0,1
At one point it ec3n caHD up to my fo(G to nibHlD on the Brasw near my hoFs.,0,0,1,0,0
"Still, a vrerpy hzp0eGing.",0,1,0,0,1
"I was 7 and wIk2 up earPg, so I wegG to the haaRment to wa$vh carroiJs.",0,0,1,0,0
Seventh TrAde Spanish gesR.,0,1,0,0,0
Y3aB that ' s qhXt the ^elKow thing is Yhst ' s around my nDcJ.,0,0,0,0,0
I ' m lox4 in my own Kitt;e Eor;d.,0,1,0,1,0
The whole bathroom was v@rg e?SHant and nicely decoGa6fd.,0,0,1,0,0
"Br6QGing mysF.f off, I ate one of the app:eA I had It wQsB ' t hHtil I fFKt cold that a MAnd $ouShsd my shoulder and Fausex me to ju<o.",0,1,0,0,1
"A voice e$om be:o! begfex, llexdeC to be unburied.",0,1,0,1,1
I roKleS my eysA.,1,0,0,0,0
"I could XtilK fe@k tlZss showerOgr do@B and now the cut on my head was bleeding p4@tty bSdlj, I could taste the blood as it ran down my face and mUx@d with my c2eat and hit my .ils.",0,1,0,1,0
I was so wdap)iJg up in the boy in my arNe.,0,0,1,0,0
But one vrijigal sgIot ffoJ gun to my hand.,1,1,0,0,0
I did Fuis bef*rW bruWminT my teeth for bed.,0,0,0,0,0
"It hit griuJd Bl0or with a heavy hkmp, my ztoHaVh HounD$d into my thrIst and back again.",0,1,0,0,0
And I can ' t fDeath thDo TNh my joss.,0,1,0,0,0
"But ner2 I am sKrtiBg at my comLjt#r at w)r>, when I beg8g to relive the whole elisixe *Cer in my yFad.",0,1,0,1,0
The bus is g9n@.,0,1,0,1,1
"I had no 8the3 )ptioj, not aiHh the way my neQrt started beating eFgaticsllJ at the n2ntipn of his nah@.",0,1,0,0,1
"and i seriously felt tat my ctes$ HJR^S. .. for the nedh few months, i reXllU need to vJve up: 1) SHOPOkNY2) MAN8FUfE & PEDICURE3) KTV dESSI9j4) CLUBBINGCOS I SIMPLY DUN NAgE BUDGFy FOR THE ABOVE!!",0,1,0,1,0
Not nWcewsarl:y god - liIW.,0,0,0,0,1
I clLAed my eyes and tIKk a Reeo breath.,0,1,1,0,0
My h2arR peAped and I held out my )aOm.,0,0,1,0,1
Standing in court on my 23rd b(rthdW% being sWn6fnced was the most bSl/ sTwtteGing terrifying jomeMt of my l(fS,0,1,0,1,1
I hoi.erDd but n0bodj Vam3 to see it.,1,1,0,1,1
My fra9n stooZ and then I crel l*k@ conking out.,0,1,0,1,0
I alwagc Dahted to see one.,0,0,1,0,1
"I still reJenb3r this )cvasilnaIly, cl4aD as day.",0,0,1,1,1
"ThDte ' s all rhls sGugf I got ta do, and all the while gheFe ' s th(d v9nsGant maggJbg thoiYut in the back of my head ` sho&lF I really be ueTe?",0,1,0,0,0
I hhonk it y$ts me inF0 less trkug<e to be av?e to %hpe but stiIP keep my eyes and face turned to my Reschwr.,0,1,0,0,0
MwWbintless at the tiJd.,0,0,0,1,0
It was ho#riN>y inrrigujJg.,0,1,1,0,1
Yh7s was last GeAr.,0,0,0,0,0
c*ve brourb5 me a nucs g?Wss of ice wxher and the G)ttle of the pa&J pil>Q and an ice pack for my hand.,0,1,0,0,0
"I sat up in bed, loo.wd ar8uHd the rK9m and saw n8tBung.",0,1,0,0,1
We Zemd holiES& wishes and we hxce knvktatiLnA to diBn4r if ever in the same Fjty (never taken up) I could have gohtrn ij)atOent and angry abo^g the mix ups but a little patience and common courtesy has FuFned him into a friend.,0,0,1,0,0
I get extreme anx&eRU fr8K tgJs.,0,1,0,0,0
"A strangely calming N%eeze Sdoeses my RaVe and shoulders, mysGefioksl% skipping riVh% ov4$ my legs.",0,0,1,0,0
"is not an option, by it ' s me in my nStu4xl pajama - clad state wJtB no make - up aside fe0m some optucZ< enhancement that didn ' t want to wash off, without done - up hair, and wiyg the zit on my Boeehear that I ' ve been bayt:ihg for aboh$ a week fewe and red and pEo&d, and that ' s the spirit of the meme, correct?",0,0,0,1,0
"I alX8 Ggounht it was going to >ikW, eat my btaiBs out or sokdRhing. So aGyQay.",0,1,0,0,1
"So wh$H I am q^uet, crying, wHgry. .. or my QtRituVe Nus% seWme. .. WKfferenR, let me xllse my 4yez. .. and let me dreq<. ..",1,1,0,1,0
Su3$ eGo&gh - same car.,0,0,0,0,1
JoYhiHg but the va3k.,0,1,0,1,0
Life read8nbe obd*ouxly defective.,1,1,0,0,0
"I diRH ' t on)w Shay to say, but my nerves qer# all on Rdgs, straim(Jg.",0,1,0,0,0
"WifYin a mknuGe my arm had swKlkdn up, it was qoTe and h3u8sed.",0,1,0,1,0
XgaiB I was V0nflivted in my mind beVzusR a few days ago he had mwld my BaMd and lKooed at my th7Nb and I felt n0Yhung - - - not rvWn one zteay tingle.,0,0,0,1,0
I thjgk my e%ec shut *mned*ate;y after my heQs hit that pillow.,0,0,1,0,0
"She bdYan to cry, hesv8nt xoVs.",0,1,0,1,0
Sqd.y we jaBe yet to act on yhiA brilliant Llab.,0,0,0,1,0
one and a ko.lion car / van 5Ude.,0,0,1,0,1
"My fafD, I Vokld almost qweaF, is sRil. red, flushkbV.",0,1,0,0,0
"A dOose f37end set me up on a do tVle Wzte w9Rh her, her b8ydriens, and the n(yfriegd ' s Drienf on VSleMtune ' s Day.",0,1,1,0,1
"I thWM did the dishes, Shiyejed my teeth, #ztchwd skJe more xSyHime tv, and had spmf lHncT.",0,0,0,0,0
"Teetering for a ,omen4, I Vaugut mys#lE Tr*m falling *n/y to f.iBg NTself to my knees in the dirt.",0,1,0,0,0
My nSad poujEfd from all the scrdamjbg.,0,1,0,0,0
"so he went a lil fwst2r (keep in jijd we Jdver den4 really fadY) and i l8Qt the tray, hit my knee on the frohnd, and trkee to UaHg on until he w5oppeC!",0,1,0,1,1
"I Oul, my arm away and purchase a tiVke5 for a HystR%y moBif and enter fhTpugh the back entrAnvf only to rexl(se that the who>d theater was X$owdeF.",0,1,0,0,1
` ` My dyec wideg4E.,0,1,0,0,1
bD$weeG my Ievs.,0,0,0,0,0
But it was go9F; it Mdpt me on my f2e$ for a :onT Ah&le. KnD$?,0,0,1,0,0
The sJLck burned a pa5g of my thkmV.,0,1,0,1,1
""" and loiL in my 5ea4 viFs mirror.",0,1,0,0,0
"nlweder, I made sJfe to 4Wke a few ss&sYes of wZ6er j Txt so my ,(uth Gslt like it got a lot of moisture.",0,0,1,0,0
Qa5ch the NXsk re - cover my fWxe.,0,0,0,0,0
"3itg a qjrge of excUtemRMt avPut mWkJng the trip to MeWdowianSw, I also had a sense of dread because I teaOKzed what kihX of car they were Vr*vinB.",0,1,1,0,0
"Several bees had managed to pener4atf right through the gloves, but I OnoA the4w mHsy have b3eB more since I think I mJZt hWvF put my hands rigG6 into the top of the nest. I tried some vineyXE to ease the pZ&n: no luck.",0,1,0,0,0
Finally D)und out that I have bad wMi( lqDh and straLnsW the twndLnq in my neF..,0,1,0,1,0
"I puPl$d it up, still heWEd the gusYjHg Akund, so I 6urn4d my h2Xd, and the othw# one sto094d immediately.",0,1,0,0,0
